Date,INDICE,Open,High,Low,Close,Volume,Dividends,Stock Splits,E_20,VAR_20,CORR_20,VAL_20,T_20,P_20,TEND_20,E_120,VAR_120,CORR_120,VAL_120,T_120,P_120,TEND_120,CURR,BUY_120
2020-03-11 00:00:00+01:00,50,83.92696430339181,85.26641868193425,78.57831610041217,78.62418365478516,4037128,0.0,0.0,106.10732994079589,192.4048440125685,-0.9499316531029112,84.3989136832101,-12.89844306238935,1.564965553091244e-10,-1,,,,,,,0,64.18513773258202,100.0
2020-03-12 00:00:00+01:00,51,70.64250363882344,74.08288530954536,64.99109998796983,65.46817016601562,6948250,0.0,0.0,103.28896865844726,254.67014625073153,-0.945721574217147,78.42444774082743,-12.34654887877325,3.186779492663965e-10,-1,,,,,,,0,53.44517836466067,100.0
2020-03-13 00:00:00+01:00,52,68.8076348754365,73.89022634483904,63.45898637791201,68.19295501708984,5478797,0.0,0.0,100.7417106628418,297.20835975468833,-0.9594250972819371,73.49153126307907,-14.436245220568953,2.4427643210523307e-11,-1,,,,,,,0,55.669566368811445,100.0
2020-03-16 00:00:00+01:00,53,61.07365663477348,64.69752261691653,51.74334299508853,63.30302429199219,5587845,0.0,0.0,97.89857978820801,340.34327343186226,-0.9678770623089533,68.48102547781808,-16.332393718806895,3.0783597185832515e-12,-1,,,,,,,0,51.677653670916285,100.0
2020-03-17 00:00:00+01:00,54,65.45899317384358,66.35808265420464,55.064455280736254,57.83510971069336,4556332,0.0,0.0,94.81508083343506,387.7473277632465,-0.9744824195043903,63.20131765093102,-18.418908002863052,3.9718287760737096e-13,-1,,,,,,,0,47.21390175392835,100.0
2020-03-18 00:00:00+01:00,55,52.064440104819624,53.19288481840057,44.14697448868896,45.01395034790039,7222873,0.0,0.0,91.01988105773925,463.283438173173,-0.971688425353633,56.56282277788439,-17.448661846998213,1.0015977664198674e-12,-1,,,,,,,0,36.747301767269335,100.0
2020-03-19 00:00:00+01:00,56,47.101112228263254,50.266263623663356,45.495601005932144,49.29378128051758,5948316,0.0,0.0,87.4395902633667,492.8784543904417,-0.9743494785848483,51.80166157313755,-18.36922763623338,4.1599754159200997e-13,-1,,,,,,,0,40.24115728490917,100.0
2020-03-20 00:00:00+01:00,57,58.394743529225615,62.458981164003255,54.64243395783059,58.514007568359375,6513253,0.0,0.0,84.36343059539794,472.11995174860465,-0.9686095762978696,49.68952871050171,-16.53128546483878,2.5079409894878803e-12,-1,,,,,,,0,47.768122484435054,100.0
2020-03-23 00:00:00+01:00,58,55.45894881798383,59.57823368375698,50.05525699720999,50.458927154541016,5709289,0.0,0.0,81.18084831237793,475.2222659274785,-0.9693201159546843,46.3676922934395,-16.730867608918885,2.0462166857659583e-12,-1,,,,,,,0,41.19232834865086,100.0
2020-03-24 00:00:00+01:00,59,55.04610652491093,55.38555653522147,49.926816938220355,51.35801696777344,5917619,0.0,0.0,78.08175277709961,458.3776169939004,-0.964956395977114,44.045074408395,-15.601383079005762,6.665453111425652e-12,-1,,,,,,,0,41.92630358138159,100.0
2020-03-25 00:00:00+01:00,60,55.38555213625424,56.33051260303354,48.48644024645513,55.055274963378906,6861866,0.0,0.0,75.3042179107666,424.28260833919995,-0.9513041640267135,43.02115047999803,-13.093243710946707,1.224765471665601e-10,-1,,,,,,,0,44.944573567150584,100.0
2020-03-26 00:00:00+01:00,61,55.04610934128532,68.98195159601931,54.128674185597234,66.3213882446289,6003754,0.0,0.0,73.34503555297852,378.8743054165951,-0.9034492585897849,44.3729924338204,-8.941112509682053,4.855920948239738e-08,-1,,,,,,,0,54.14170604032054,100.0
2020-03-27 00:00:00+01:00,62,66.31221258416468,68.5691022493749,59.66998395163324,62.54155349731445,4577544,0.0,0.0,71.51337642669678,347.9964201696365,-0.8643201198200503,44.94960152762275,-7.291097507489251,8.950167424626489e-07,-1,,,,,,,0,51.056024223540085,100.0
2020-03-30 00:00:00+02:00,63,61.752547665837184,61.83512045563788,55.3855500200027,55.899314880371094,3942743,0.0,0.0,69.37162380218506,318.5501443652381,-0.8365901163059403,44.77194633483897,-6.478936151796887,4.290185453466046e-06,-1,,,,,,,0,45.633608617254325,100.0
2020-03-31 00:00:00+02:00,64,57.79840572140303,59.30299858022452,54.44059371948242,54.44059371948242,4388129,0.0,0.0,66.95051231384278,267.75212367862656,-0.8013214861227449,45.34816071646554,-5.682925651412207,2.171312891190767e-05,-1,,,,,,,0,44.44277630240112,100.0
2020-04-01 00:00:00+02:00,65,53.21123681179884,53.945184205807244,47.79836821897958,47.890113830566406,5473512,0.0,0.0,64.25508842468261,217.9323217087364,-0.7796387803712433,45.29318035670702,-5.281972938247123,5.0637208452942465e-05,-1,,,,,,,0,39.09526826682492,100.0
2020-04-02 00:00:00+02:00,66,50.19287563300324,50.43141072908287,45.87175696667904,46.11946487426758,4727133,0.0,0.0,61.61975650787353,167.67463630921765,-0.7611288897329336,45.38223746163509,-4.978712798412892,9.72209114665257e-05,-1,,,,,,,0,37.64979256388989,100.0
2020-04-03 00:00:00+02:00,67,46.38551973392787,47.614882903094376,45.417625427246094,45.417625427246094,3611057,0.0,0.0,59.32639827728271,131.53988619276248,-0.7402124905233916,45.33977361406593,-4.670704456867959,0.0001902864790853857,-1,,,,,,,0,37.076843383634824,100.0
2020-04-06 00:00:00+02:00,68,49.12864346197654,50.35800649976205,46.70661562627655,49.110294342041016,4536814,0.0,0.0,57.653914260864255,106.97116878760596,-0.6976696285375275,45.76585480826252,-4.131603070491975,0.0006265887210852449,-1,,,,,,,0,40.09136705662575,100.0
2020-04-07 00:00:00+02:00,69,52.60573140018916,54.80757715000525,51.688296254388675,52.330501556396484,4725986,0.0,0.0,56.15941257476807,75.97862622820044,-0.6215276995487229,47.233883122035415,-3.366026301956105,0.003440773941688743,-1,,,,,,,0,42.720194905425686,100.0
2020-04-08 00:00:00+02:00,70,52.20205597245131,54.87179183959961,50.11947797990461,54.87179183959961,3689182,0.0,0.0,54.971792984008786,49.41778730984843,-0.49479785855517067,49.241230664934534,-2.415684646430527,0.02655709406598338,-1,,,,,,,0,44.794786453009124,100.0
2020-04-09 00:00:00+02:00,71,57.339691724933566,57.981896972200225,52.431415513174066,55.963539123535156,5865210,0.0,0.0,54.496561431884764,43.73242360462982,-0.3691133684801385,50.47504980904715,-1.6850029257261534,0.10924656331306258,0,,,,,,,0,45.68603831129548,100.0
2020-04-14 00:00:00+02:00,72,56.569046513758074,56.90849651115714,54.32132988287194,55.046104431152344,3251938,0.0,0.0,53.83921890258789,33.935864417167295,-0.19718422444461983,51.94674715314595,-0.8533358227026027,0.40468607960520864,0,,,,,,,0,44.937087169878374,100.0
2020-04-15 00:00:00+02:00,73,55.96354249221276,56.14703021672484,50.027736127630995,50.27544403076172,3149765,0.0,0.0,53.187839889526366,29.6684137429374,-0.10659467325044049,52.23128378731856,-0.45483429002645576,0.6546662607516582,0,,,,,,,0,41.0425412345094,100.0
2020-04-16 00:00:00+02:00,74,51.825910872992836,52.29380123893048,48.27543447959151,48.80754852294922,3224520,0.0,0.0,52.73646183013916,29.34416337371029,-0.09568316414163677,51.882528087071016,-0.40782043046402194,0.6882152997795727,0,,,,,,,0,39.844219408242026,100.0
2020-04-17 00:00:00+02:00,75,53.66995379850836,53.85344151998916,50.559849343475825,52.110313415527344,4630925,0.0,0.0,53.09127998352051,26.256011363931897,-0.24843676411877588,50.993992233276394,-1.0881432641177269,0.29088762146259417,0,,,,,,,0,42.540443517343626,100.0
2020-04-20 00:00:00+02:00,76,52.798390543010846,53.19288792523956,50.28462026992355,51.027740478515625,2355583,0.0,0.0,53.17797794342041,25.74035477215143,-0.35256551974445005,50.231013597760956,-1.598449871355853,0.12734844651364885,0,,,,,,,0,41.65668117047143,100.0
2020-04-21 00:00:00+02:00,77,50.82590865693815,50.82590865693815,47.58736020099107,47.66992950439453,3277862,0.0,0.0,52.63577404022217,25.53963897192949,-0.34759657529791266,49.74169327872145,-1.5728006358806887,0.13317714784374013,0,,,,,,,0,38.91551999288481,100.0
2020-04-22 00:00:00+02:00,78,48.165337413650875,49.348829401465984,47.43139011491403,49.110294342041016,2009235,0.0,0.0,52.56834239959717,25.9196091827015,-0.4410116339063788,48.86927664620523,-2.0847365025390965,0.051608722186168,0,,,,,,,0,40.09136705662575,100.0
2020-04-23 00:00:00+02:00,79,49.41305202806437,50.385530934838606,48.21121086056123,49.770851135253906,1805786,0.0,0.0,52.48898410797119,26.23136493040958,-0.5048929614943158,48.228710011073545,-2.4816081873573137,0.023176380416227008,-1,,,,,,,0,40.63061499258803,100.0
2020-04-24 00:00:00+02:00,80,49.119473637698086,49.23873767492348,47.724971935462236,48.018550872802734,2081357,0.0,0.0,52.13714790344238,26.777522443369826,-0.5257290656677551,47.655115781511604,-2.622082041378956,0.017277386242736822,-1,,,,,,,0,39.20011831248135,100.0
2020-04-27 00:00:00+02:00,81,48.61488597031721,48.83506842758663,46.00937022771536,46.85340881347656,3880637,0.0,0.0,51.16374893188477,17.166278121254912,-0.44996747684688504,48.092273984636506,-2.1376867319375346,0.04651397117860043,-1,,,,,,,0,38.24895036288162,100.0
2020-04-28 00:00:00+02:00,82,46.85341061838293,49.63323787172015,46.85341061838293,48.51396942138672,3707630,0.0,0.0,50.462369728088376,10.552690069994012,-0.32220551740363357,48.7379525320871,-1.4440117539917068,0.16591668118679093,0,,,,,,,0,39.60455504298855,100.0
2020-04-29 00:00:00+02:00,83,48.807547698664585,53.633254753014306,47.33964944848494,53.569034576416016,4838851,0.0,0.0,50.345855712890625,9.543664248801718,-0.0957353641937311,49.8585990905762,-0.40804497478012863,0.6880534001722263,0,,,,,,,0,43.73127583219683,100.0
2020-04-30 00:00:00+02:00,84,55.04610425367078,59.871814686428664,52.33967009458455,53.10114288330078,5434805,0.0,0.0,50.278883171081546,9.080415329885323,0.10089233589740529,50.77976908002574,0.4302453206861943,0.67212432923498,0,,,,,,,0,43.3493107500741,100.0
2020-05-04 00:00:00+02:00,85,50.458927154541016,51.091956071665415,48.3580000748969,50.458927154541016,3824066,0.0,0.0,50.40732383728027,8.78022816884149,0.03420967264625596,50.57432888575958,0.14522435209236928,0.8861475647573723,0,,,,,,,0,41.19232834865086,100.0
2020-05-05 00:00:00+02:00,86,51.62407083249578,53.11949094823909,51.08278401144373,51.780033111572266,2531046,0.0,0.0,50.690352249145505,7.875052900170475,-0.06269891748787226,50.40047471182692,-0.2665333861893924,0.7928578046027602,0,,,,,,,0,42.270817992291505,100.0
2020-05-06 00:00:00+02:00,87,51.28462380134551,51.743341354131296,48.954337793256805,49.266265869140625,2373641,0.0,0.0,50.88278427124023,6.549341511009899,-0.302177221078951,49.608728844778824,-1.3449011271043134,0.19535925385294262,0,,,,,,,0,40.21869497895058,100.0
2020-05-07 00:00:00+02:00,88,49.35800783785823,51.504806118711386,48.52314203417852,51.14700698852539,1949715,0.0,0.0,50.98461990356445,6.385375669759869,-0.3612826253303227,49.48054978506916,-1.6438220922246616,0.1175650746697935,0,,,,,,,0,41.754044818855654,100.0
2020-05-08 00:00:00+02:00,89,52.09196417511525,52.97270453627568,50.83507906039227,51.44058609008789,1293610,0.0,0.0,50.940124130249025,6.303221182908073,-0.2998610460005029,49.69981738499222,-1.3335696986844066,0.1989759445367374,0,,,,,,,0,41.99370918410913,100.0
2020-05-11 00:00:00+02:00,90,51.86260182441451,52.00021848066255,49.00020547219314,50.00020980834961,2054691,0.0,0.0,50.69654502868652,5.515161801978164,-0.20111184652433786,49.91842863900323,-0.8710421883785242,0.39520024314292024,0,,,,,,,0,40.817852777942306,100.0
2020-05-12 00:00:00+02:00,91,49.81672212960759,49.880942302631745,46.991024017333984,46.991024017333984,3642869,0.0,0.0,50.24791927337647,4.613379692170891,-0.13874208301445085,49.75695986066543,-0.5943813365537272,0.5596545935525994,0,,,,,,,0,38.36129303409419,100.0
2020-05-13 00:00:00+02:00,92,46.78919428515263,47.266260999793275,45.06441516294992,45.504783630371094,3583071,0.0,0.0,49.770853233337405,4.359525431594712,-0.12062600779176218,49.35591032845623,-0.5155372493622565,0.6124516459957086,0,,,,,,,0,37.147995299140426,100.0
2020-05-14 00:00:00+02:00,93,45.00018875391385,46.08276239893982,44.22954316761971,45.761661529541016,3419641,0.0,0.0,49.54516410827637,5.099540162671126,-0.23743453482864393,48.66180523463663,-1.0370040609262756,0.31346508824276,0,,,,,,,0,37.35769850459526,100.0
2020-05-15 00:00:00+02:00,94,45.98184390849936,46.69744563015954,44.59193036219301,45.23872375488281,2592698,0.0,0.0,49.366722869873044,5.967766475389164,-0.3921897395613296,47.788276181902354,-1.8088362468294736,0.08721144420079831,0,,,,,,,0,36.9307963539875,100.0
2020-05-18 00:00:00+02:00,95,45.890104294298794,50.77085876464844,45.69744376251222,50.77085876464844,3792875,0.0,0.0,49.2997501373291,5.6854965549244145,-0.24853761649523173,48.323403331211736,-1.0886140697741744,0.29068541385035074,0,,,,,,,0,41.44697485087464,100.0
2020-05-19 00:00:00+02:00,96,51.68829096075013,52.46810935492077,48.60570862660414,49.75250244140625,4179278,0.0,0.0,49.235988235473634,5.542382676276852,-0.1690562900898954,48.58028493608737,-0.727719601427627,0.4761455231802326,0,,,,,,,0,40.61563596975969,100.0
2020-05-20 00:00:00+02:00,97,49.39470704754361,50.5323281373048,47.257081536046385,50.50480270385742,2979573,0.0,0.0,49.37773189544678,5.480158921433812,-0.18627370564694304,48.65931603567946,-0.8043705838397622,0.4316791546583362,0,,,,,,,0,41.22977901986368,100.0
2020-05-21 00:00:00+02:00,98,49.816724447108626,51.28462268388073,48.890116550556,50.1378288269043,2440212,0.0,0.0,49.42910861968994,5.502830578651826,-0.16957793318905034,48.773733139038086,-0.7300314446670525,0.47476557902249183,0,,,,,,,0,40.930198563296834,100.0
2020-05-22 00:00:00+02:00,99,49.54149160872501,50.71580732694195,48.5506600966768,49.578189849853516,3006906,0.0,0.0,49.41947555541992,5.498009646036751,-0.1511451785302513,48.83559390476772,-0.6487073090004511,0.5247183172390598,0,,,,,,,0,40.473335252890436,100.0
2020-05-25 00:00:00+02:00,100,50.4314045648789,54.018575381225716,50.00938179256872,53.79838943481445,3477619,0.0,0.0,49.70846748352051,6.275108151368848,-0.04839771775829137,49.508728299822124,-0.20557503089247534,0.8394299330128525,0,,,,,,,0,43.918510503409145,100.0
2020-05-26 00:00:00+02:00,101,54.37637504679648,58.055288004188775,54.220409270689636,57.62409591674805,5591691,0.0,0.0,50.247001838684085,8.710379573853741,0.09177985289960607,50.693267713274174,0.3910393894237253,0.7003580666926403,0,,,,,,,0,47.04163987726045,100.0
2020-05-27 00:00:00+02:00,102,58.24795687529036,58.963551643912815,55.706661191830406,56.08280944824219,4407751,0.0,0.0,50.625443840026854,10.119823680292043,0.18666538109675906,51.60375731331972,0.8061229182825053,0.4306939711055662,0,,,,,,,0,45.78340507382167,100.0
2020-05-28 00:00:00+02:00,103,56.94519571849744,57.56905185926203,54.87179395635895,55.15619659423828,4058210,0.0,0.0,50.70480194091797,10.706675676936914,0.3774451154861587,52.739541898455144,1.7292750995919828,0.10087172048717878,0,,,,,,,0,45.02696130684843,100.0
2020-05-29 00:00:00+02:00,104,54.47729625061011,54.47729625061011,52.01856994628906,52.01856994628906,3864580,0.0,0.0,50.65067329406738,10.502922589516869,0.4818041385053005,53.22316147940504,2.3327296358964142,0.03146776549019923,1,,,,,,,0,42.46554840320191,100.0
2020-06-01 00:00:00+02:00,105,54.29380941765521,54.76169977807865,52.89930764774982,54.53234100341797,2304131,0.0,0.0,50.85434398651123,11.212969719745896,0.5565758966975352,53.924868011474665,2.8422733852518993,0.010809913871170381,1,,,,,,,0,44.51767453068479,100.0
2020-06-02 00:00:00+02:00,106,55.06445515750801,58.60575520575157,54.669957784274416,58.440616607666016,3938126,0.0,0.0,51.18737316131592,13.93679288478612,0.6892049207854573,55.42631612505232,4.035583950216623,0.0007758493297577302,1,,,,,,,0,47.70820950726364,100.0
