DATE,ESPECES,TITRES,TOTAL,BASE100,APPARIEE100,DETENTION100,PART_INVESTIE,LIGNES_OUVERTES
2023-03-28,1775.35,8159.7,9935.06,99.3506,97.1413,105.0522,82.1304,4
2023-03-29,1775.35,8251.31,10026.66,100.2666,98.4539,106.7806,82.2937,4
2023-03-30,1775.35,8308.01,10083.36,100.8336,99.5396,108.2114,82.3933,4
2023-03-31,1775.35,8320.89,10096.24,100.9624,99.6807,108.3976,82.4157,4
2023-04-03,1775.35,8524.56,10299.91,102.9991,100.3192,109.2401,82.7634,4
2023-04-04,1775.35,8458.93,10234.28,102.3428,100.1612,109.0322,82.6529,4
2023-04-05,1775.35,8382.96,10158.31,101.5831,99.4453,108.0894,82.5232,4
2023-04-06,1775.35,8404.72,10180.07,101.8007,100.3387,109.266,82.5605,4
2023-04-11,1775.35,8539.61,10314.96,103.1496,100.9509,110.0735,82.7886,4
2023-04-12,1775.35,8549.25,10324.6,103.246,101.1091,110.2818,82.8046,4
2023-04-13,1775.35,8591.93,10367.28,103.6728,101.6439,110.9863,82.8754,4
2023-04-14,1775.35,8647.85,10423.2,104.232,101.9486,111.3877,82.9673,4
2023-04-17,2603.88,7851.94,10455.82,104.5582,102.4348,112.0281,75.0964,3
2023-04-18,2603.88,7882.57,10486.45,104.8645,102.9822,112.8252,75.1691,3
2023-04-19,2603.88,7857.17,10461.05,104.6105,103.0675,112.9495,75.1088,3
2023-04-20,2603.88,7809.98,10413.86,104.1386,102.6849,112.3913,74.996,3
2023-04-21,2603.88,7812.23,10416.11,104.1611,102.6282,112.3085,75.0014,3
2023-04-24,2603.88,7842.9,10446.78,104.4678,102.6567,112.3502,75.0748,3
2023-04-25,2603.88,7780.73,10384.61,103.8461,102.2784,111.7987,74.9256,3
2023-04-26,2603.88,7793.79,10397.67,103.9767,102.2655,111.7799,74.9571,3
2023-04-27,2603.88,7714.97,10318.85,103.1885,102.0418,111.4536,74.7658,3
2023-04-28,2603.88,7849.5,10453.38,104.5338,103.1497,113.0721,75.0905,3
2023-05-02,2603.88,7576.25,10180.13,101.8013,101.9473,111.3169,74.4219,3
2023-05-03,2603.88,7564.11,10167.99,101.6799,102.0339,111.4439,74.3914,3
2023-05-04,2603.88,7512.59,10116.47,101.1647,101.12,110.102,74.261,3
2023-05-05,2603.88,7668.02,10271.9,102.719,102.1192,111.5672,74.6505,3
2023-05-08,2603.88,7682.94,10286.82,102.8682,102.2303,111.7298,74.6872,3
2023-05-09,2603.88,7637.25,10241.13,102.4113,102.1535,111.6174,74.5743,3
2023-05-10,2603.88,7674.56,10278.44,102.7844,102.0672,111.491,74.6666,3
2023-05-11,2603.88,7638.7,10242.58,102.4258,102.0333,111.4414,74.5779,3
2023-05-12,2603.88,7724.58,10328.46,103.2846,102.2203,111.7152,74.7893,3
2023-05-15,2603.88,7749.31,10353.19,103.5319,102.2352,111.737,74.8495,3
2023-05-16,2603.88,7692.71,10296.59,102.9659,102.0264,111.4321,74.7112,3
2023-05-17,2603.88,7724.93,10328.81,103.2881,102.3089,111.8451,74.7901,3
2023-05-18,2603.88,7796.62,10400.5,104.005,102.7852,112.5412,74.9639,3
2023-05-19,2603.88,7860.89,10464.77,104.6477,103.1166,113.0253,75.1177,3
2023-05-22,2603.88,7846.6,10450.48,104.5048,103.0673,112.9534,75.0836,3
2023-05-23,2603.88,7859.85,10463.73,104.6373,102.4297,112.0228,75.1152,3
2023-05-24,2603.88,7748.14,10352.01,103.5201,101.2095,110.2462,74.8466,3
2023-05-25,2603.88,7630.61,10234.49,102.3449,100.5821,109.3331,74.5578,3
2023-05-26,2603.88,7715.99,10319.87,103.1987,101.2459,110.3009,74.7683,3
2023-05-29,2603.88,7715.87,10319.75,103.1975,101.2825,110.3542,74.768,3
2023-05-30,2603.88,7567.76,10171.64,101.7164,100.8889,109.7807,74.4006,3
2023-05-31,2603.88,7431.71,10035.59,100.3559,100.2425,108.8351,74.0536,3
2023-06-01,2603.88,7538.04,10141.92,101.4192,101.0816,110.0654,74.3256,3
2023-06-02,2603.88,7731.88,10335.76,103.3576,102.1982,111.7012,74.8071,3
2023-06-05,1630.47,8630.78,10261.25,102.6125,101.5481,110.7515,84.1104,4
2023-06-06,1630.47,8648.31,10278.78,102.7878,101.943,111.2635,84.1375,4
2023-06-07,1630.47,8699.2,10329.67,103.2967,102.2256,111.63,84.2157,4
2023-06-08,1630.47,8728.53,10359.0,103.59,102.4847,111.966,84.2604,4
2023-06-09,1630.47,8705.91,10336.38,103.3638,102.6179,112.1387,84.2259,4
2023-06-12,1630.47,8726.95,10357.42,103.5742,103.2023,112.8969,84.2579,4
2023-06-13,1630.47,8825.98,10456.45,104.5645,103.8302,113.7121,84.407,4
2023-06-14,1630.47,8806.36,10436.83,104.3683,104.0986,114.0605,84.3777,4
2023-06-15,1630.47,8765.13,10395.6,103.956,103.7606,113.6215,84.3158,4
2023-06-16,1630.47,8798.39,10428.86,104.2886,104.3942,114.4444,84.3658,4
2023-06-19,3747.19,6701.23,10448.43,104.4843,104.0303,113.9715,64.1363,3
2023-06-20,3747.19,6644.66,10391.85,103.9185,103.7696,113.5263,63.9411,3
2023-06-21,3747.19,6728.23,10475.43,104.7543,103.5972,113.2312,64.2287,3
2023-06-22,3747.19,6593.15,10340.34,103.4034,102.9326,112.1002,63.7614,3
2023-06-23,3747.19,6544.26,10291.46,102.9146,102.5677,111.477,63.5893,3
2023-06-26,1934.34,8397.89,10332.23,103.3223,102.7938,111.8635,81.2786,5
2023-06-27,1934.34,8400.95,10335.29,103.3529,103.3881,112.6592,81.2841,5
2023-06-28,1934.34,8444.67,10379.01,103.7901,104.2952,113.8752,81.363,5
2023-06-29,1934.34,8483.32,10417.66,104.1766,104.6133,114.302,81.4321,5
2023-06-30,1934.34,8570.48,10504.82,105.0482,105.4452,115.4183,81.5862,5
2023-07-03,1934.34,8628.12,10562.46,105.6246,105.6638,115.7116,81.6867,5
2023-07-04,1934.34,8633.55,10567.89,105.6789,105.7038,115.7652,81.6961,5
2023-07-05,1934.34,8531.52,10465.86,104.6586,105.0528,114.8925,81.5176,5
2023-07-06,1934.34,8243.82,10178.16,101.7816,102.5649,111.5546,80.9952,5
2023-07-07,1934.34,8297.98,10232.32,102.3232,103.1953,112.4011,81.0958,5
2023-07-10,1934.34,8332.3,10266.64,102.6664,103.4702,112.7704,81.159,5
2023-07-11,1934.34,8402.45,10336.79,103.3679,104.3116,113.9003,81.2868,5
2023-07-12,1934.34,8502.59,10436.93,104.3693,105.2582,115.1719,81.4664,5
2023-07-13,1934.34,8542.08,10476.42,104.7642,105.7669,115.8551,81.5363,5
2023-07-14,1934.34,8430.5,10364.84,103.6484,105.3754,115.3291,81.3375,5
2023-07-17,1934.34,8374.72,10309.06,103.0906,105.0318,114.8668,81.2365,5
2023-07-18,1934.34,8453.9,10388.23,103.8823,105.6747,115.7324,81.3795,5
2023-07-19,1934.34,8482.68,10417.02,104.1702,105.6763,115.7344,81.431,5
2023-07-20,1934.34,8630.11,10564.45,105.6445,106.5294,116.8818,81.6901,5
2023-07-21,1934.34,8678.48,10612.81,106.1281,106.5481,116.907,81.7736,5
2023-07-24,1934.34,8720.49,10654.83,106.5483,106.5371,116.8921,81.8454,5
2023-07-25,1934.34,8723.21,10657.55,106.5755,106.5256,116.8768,81.8501,5
2023-07-26,1934.34,8670.98,10605.32,106.0532,106.2227,116.4707,81.7607,5
2023-07-27,1934.34,8777.13,10711.46,107.1146,107.3153,117.936,81.9414,5
2023-07-28,1934.34,8804.53,10738.87,107.3887,107.5084,118.195,81.9875,5
2023-07-31,8868.27,1866.6,10734.87,107.3487,107.5162,118.2054,17.3882,2
2023-08-01,8868.27,1847.58,10715.85,107.1585,107.3873,117.3904,17.2416,2
2023-08-02,8868.27,1814.37,10682.63,106.8263,107.1748,116.0431,16.9843,2
2023-08-03,8868.27,1795.23,10663.5,106.635,107.099,115.56,16.8353,2
2023-08-04,8868.27,1802.46,10670.72,106.7072,107.2065,116.2488,16.8916,2
2023-08-07,8868.27,1802.62,10670.88,106.7088,107.2415,116.4739,16.8929,2
2023-08-08,8868.27,1793.94,10662.2,106.622,107.1477,115.871,16.8252,2
2023-08-09,8868.27,1802.96,10671.23,106.7123,107.2681,116.6445,16.8955,2
2023-08-10,8868.27,1834.2,10702.47,107.0247,107.4334,117.7087,17.1381,2
2023-08-11,8868.27,1810.6,10678.87,106.7887,107.2613,116.6085,16.955,2
2023-08-14,8868.27,1810.42,10678.68,106.7868,107.2586,116.5907,16.9536,2
2023-08-15,8868.27,1789.17,10657.43,106.5743,107.106,115.6127,16.788,2
2023-08-16,8868.27,1794.95,10663.22,106.6322,107.0585,115.3068,16.8331,2
2023-08-17,8868.27,1777.0,10645.27,106.4527,106.9209,114.4263,16.6929,2
2023-08-18,8868.27,1776.67,10644.94,106.4494,106.9062,114.3322,16.6903,2
2023-08-21,8138.09,2527.87,10665.96,106.6596,106.9904,114.8719,23.7004,2
2023-08-22,8138.09,2536.21,10674.3,106.743,107.1105,115.4162,23.7599,2
2023-08-23,8138.09,2532.84,10670.93,106.7093,107.1033,115.3831,23.7359,2
2023-08-24,8138.09,2523.32,10661.41,106.6141,106.9852,114.8475,23.6678,2
2023-08-25,8138.09,2534.09,10672.18,106.7218,107.0142,114.979,23.7448,2
2023-08-28,8138.09,2561.81,10699.9,106.999,107.3433,116.4678,23.9424,2
2023-08-29,8138.09,2597.44,10735.53,107.3553,107.508,117.2145,24.1948,2
2023-08-30,8138.09,2575.85,10713.94,107.1394,107.5563,117.432,24.042,2
2023-08-31,8138.09,2535.2,10673.29,106.7329,107.5441,117.3768,23.7527,2
2023-09-01,8138.09,2518.18,10656.27,106.5627,107.5312,117.3175,23.631,2
2023-09-04,8138.09,2507.45,10645.54,106.4554,107.4131,116.7722,23.554,2
2023-09-05,8138.09,2469.66,10607.75,106.0775,107.382,116.6285,23.2817,2
2023-09-06,8138.09,2412.55,10550.64,105.5064,107.2931,116.2139,22.8664,2
2023-09-07,8138.09,2409.64,10547.73,105.4773,107.3407,116.4393,22.8451,2
2023-09-08,8138.09,2451.77,10589.86,105.8986,107.5329,117.3518,23.1521,2
2023-09-11,8138.09,2460.2,10598.3,105.983,107.6354,117.8353,23.2132,2
2023-09-12,8138.09,2445.18,10583.27,105.8327,107.5178,117.2802,23.1042,2
2023-09-13,8138.09,2437.35,10575.44,105.7544,107.5147,117.2656,23.0472,2
2023-09-14,8138.09,2479.52,10617.61,106.1761,107.6933,118.1111,23.3529,2
2023-09-15,8138.09,2518.07,10656.16,106.5616,107.917,119.1614,23.6302,2
2023-09-18,7144.79,3457.63,10602.41,106.0241,107.6451,117.8911,32.6117,3
2023-09-19,7144.79,3455.04,10599.83,105.9983,107.8704,118.6478,32.5952,3
2023-09-20,7144.79,3448.93,10593.72,105.9372,107.9017,118.7534,32.5564,3
2023-09-21,7144.79,3387.86,10532.65,105.3265,107.4043,117.0718,32.1653,3
2023-09-22,7144.79,3382.1,10526.88,105.2688,107.1937,116.3582,32.1282,3
2023-09-25,5181.22,5267.87,10449.09,104.4909,107.0133,115.7487,50.4146,4
2023-09-26,5181.22,5244.67,10425.89,104.2589,106.7795,115.247,50.3043,4
2023-09-27,5181.22,5232.99,10414.21,104.1421,107.0121,115.7462,50.2486,4
2023-09-28,5181.22,5275.51,10456.73,104.5673,107.2155,116.184,50.4508,4
2023-09-29,5181.22,5299.77,10480.99,104.8099,107.1672,116.0802,50.5655,4
2023-10-02,4148.74,6267.52,10416.26,104.1626,106.4368,114.5156,60.1705,4
2023-10-03,4148.74,6160.34,10309.08,103.0908,105.5758,112.976,59.7564,4
2023-10-04,4148.74,6158.2,10306.94,103.0694,105.5557,112.94,59.7481,4
2023-10-05,4148.74,6209.6,10358.34,103.5834,105.5098,112.8579,59.9478,4
2023-10-06,4148.74,6267.91,10416.65,104.1665,106.2355,114.1527,60.172,4
2023-10-09,4148.74,6167.15,10315.89,103.1589,106.0453,113.8132,59.783,4
2023-10-10,4148.74,6314.44,10463.19,104.6319,107.2511,115.9778,60.3492,4
2023-10-11,4148.74,6288.78,10437.52,104.3752,107.3009,116.067,60.2517,4
2023-10-12,4148.74,6221.64,10370.38,103.7038,107.3737,116.1977,59.9943,4
2023-10-13,4148.74,6098.65,10247.39,102.4739,106.6822,114.9504,59.5142,4
2023-10-16,4148.74,6145.0,10293.74,102.9374,106.9017,115.3478,59.6965,4
2023-10-17,4148.74,6227.55,10376.29,103.7629,107.2361,115.9523,60.0171,4
2023-10-18,4148.74,6141.99,10290.73,102.9073,106.5282,114.6768,59.6847,4
2023-10-19,4148.74,6107.51,10256.25,102.5625,106.1955,114.0767,59.5492,4
2023-10-20,4148.74,5998.88,10147.62,101.4762,105.1548,112.1994,59.1161,4
2023-10-23,2201.71,8000.21,10201.92,102.0192,105.4862,112.7977,78.4186,6
2023-10-24,2201.71,8112.54,10314.25,103.1425,106.0406,113.5536,78.6537,6
2023-10-25,2201.71,8108.76,10310.48,103.1048,106.018,113.5229,78.6459,6
2023-10-26,2201.71,8085.79,10287.51,102.8751,105.8662,113.3161,78.5982,6
2023-10-27,2201.71,8045.47,10247.18,102.4718,105.9488,113.4287,78.514,6
2023-10-30,186.02,10123.27,10309.28,103.0928,106.3485,113.9737,98.1957,6
2023-10-31,186.02,10097.11,10283.12,102.8312,106.9469,114.6267,98.1911,6
2023-11-01,186.02,10209.62,10395.64,103.9564,107.6997,115.4485,98.2106,6
2023-11-02,186.02,10341.79,10527.81,105.2781,108.9598,116.8238,98.2331,6
2023-11-03,186.02,10241.49,10427.5,104.275,108.3087,116.1132,98.2161,6
2023-11-06,186.02,10221.29,10407.31,104.0731,107.9715,115.7452,98.2126,6
2023-11-07,186.02,10250.01,10436.03,104.3603,107.9738,115.7477,98.2176,6
2023-11-08,186.02,10324.52,10510.53,105.1053,108.1098,115.8961,98.2302,6
2023-11-09,186.02,10363.79,10549.8,105.498,108.8798,116.7364,98.2368,6
2023-11-10,186.02,10273.15,10459.17,104.5917,108.3364,116.1433,98.2215,6
2023-11-13,60.2,10488.07,10548.27,105.4827,109.041,116.9124,99.4293,6
2023-11-14,60.2,10639.5,10699.7,106.997,110.2565,118.2231,99.4374,6
2023-11-15,60.2,10688.23,10748.43,107.4843,110.8657,118.88,99.4399,6
2023-11-16,60.2,10709.73,10769.93,107.6993,110.7241,118.7273,99.4411,6
2023-11-17,60.2,10817.73,10877.93,108.7793,111.8423,119.9331,99.4466,6
2023-11-20,7767.22,3148.92,10916.14,109.1614,112.4508,120.5893,28.8465,2
2023-11-21,7767.22,3146.51,10913.73,109.1373,112.3843,120.3419,28.8307,2
2023-11-22,7767.22,3173.77,10940.99,109.4099,112.4993,120.7691,29.0081,2
2023-11-23,7767.22,3136.52,10903.73,109.0373,112.5163,120.8319,28.7655,2
2023-11-24,7767.22,3134.29,10901.51,109.0151,112.5748,121.0503,28.7509,2
2023-11-27,8892.62,2007.43,10900.05,109.0005,112.4801,120.6963,18.4167,1
2023-11-28,8892.62,2003.63,10896.25,108.9625,112.5706,121.2237,18.3883,1
2023-11-29,8892.62,2001.73,10894.35,108.9435,112.6445,121.6565,18.374,1
2023-11-30,8892.62,2013.12,10905.74,109.0574,112.7297,122.1569,18.4593,1
2023-12-01,8892.62,2054.26,10946.88,109.4688,112.8641,122.9458,18.7657,1
2023-12-04,9874.81,1059.22,10934.03,109.3403,112.8071,122.6151,9.6874,1
2023-12-05,9874.81,1058.88,10933.68,109.3368,112.8494,123.0895,9.6845,1
2023-12-06,9874.81,1046.45,10921.26,109.2126,112.9332,124.0337,9.5818,1
2023-12-07,9874.81,1046.8,10921.6,109.216,112.9504,124.2309,9.5847,1
2023-12-08,9874.81,1068.02,10942.83,109.4283,113.0842,125.7659,9.76,1
2023-12-11,9874.81,1069.23,10944.03,109.4403,113.1428,126.4337,9.77,1
2023-12-12,9874.81,1057.84,10932.65,109.3265,113.1575,126.6027,9.676,1
2023-12-13,9874.81,1058.7,10933.51,109.3351,113.1104,126.0575,9.6831,1
2023-12-14,9874.81,1059.57,10934.37,109.3437,113.1451,126.4567,9.6902,1
2023-12-15,9874.81,1063.36,10938.17,109.3817,113.1626,126.6592,9.7216,1
2023-12-18,9874.81,1075.78,10950.59,109.5059,113.086,125.7768,9.824,1
2023-12-19,9874.81,1069.57,10944.38,109.4438,113.0906,125.8289,9.7728,1
2023-12-20,9874.81,1072.33,10947.14,109.4714,113.1011,125.948,9.7956,1
2023-12-21,9874.81,1069.75,10944.55,109.4455,113.1023,125.9624,9.7742,1
2023-12-22,9874.81,1074.92,10949.73,109.4973,113.1143,126.0986,9.8169,1
2023-12-27,9874.81,1077.85,10952.66,109.5266,113.1292,126.2678,9.841,1
2023-12-28,9874.81,1059.57,10934.37,109.3437,113.0612,125.4967,9.6902,1
2023-12-29,9874.81,1062.84,10937.65,109.3765,113.0614,125.4994,9.7173,1
2024-01-02,9874.81,1082.58,10957.38,109.5738,113.1164,126.1272,9.8799,1
2024-01-03,9874.81,1078.21,10953.02,109.5302,112.9649,124.4173,9.844,1
2024-01-04,9874.81,1091.14,10965.94,109.6594,113.0828,125.7365,9.9502,1
2024-01-05,9874.81,1091.48,10966.29,109.6629,113.0602,125.4838,9.9531,1
2024-01-08,9874.81,1057.43,10932.24,109.3224,113.1095,126.0338,9.6726,1
2024-01-09,9874.81,1049.92,10924.73,109.2473,113.1096,126.0346,9.6105,1
2024-01-10,9874.81,1043.81,10918.61,109.1861,113.0939,125.8526,9.5599,1
2024-01-11,9874.81,1038.74,10913.55,109.1355,113.0426,125.2564,9.5179,1
2024-01-12,9874.81,1050.27,10925.08,109.2508,113.2074,127.1739,9.6134,1
2024-01-15,9874.81,1046.78,10921.58,109.2158,113.1937,127.0139,9.5845,1
2024-01-16,9874.81,1040.49,10915.3,109.153,113.1543,126.5531,9.5324,1
2024-01-17,9874.81,1017.44,10892.24,108.9224,113.0345,125.1472,9.3409,1
2024-01-18,9874.81,1021.8,10896.61,108.9661,113.1554,126.58,9.3773,1
2024-01-19,9874.81,1017.79,10892.59,108.9259,113.1286,126.2609,9.3438,1
2024-01-22,8799.85,2067.49,10867.34,108.6734,113.22,127.3521,19.0248,1
2024-01-23,8799.85,2080.74,10880.59,108.8059,113.0274,126.2138,19.1234,1
2024-01-24,8799.85,2107.23,10907.08,109.0708,113.2404,127.4573,19.3198,1
2024-01-25,8799.85,2110.09,10909.94,109.0994,113.4185,128.4949,19.341,1
2024-01-26,8799.85,2134.44,10934.29,109.3429,113.615,129.6457,19.5206,1
2024-01-29,8799.85,2155.56,10955.41,109.5541,113.5772,129.4247,19.6757,1
2024-01-30,8799.85,2163.44,10963.29,109.6329,113.7131,130.2118,19.7335,1
2024-01-31,8799.85,2151.62,10951.47,109.5147,113.6094,129.6105,19.6469,1
2024-02-01,8799.85,2168.81,10968.66,109.6866,113.5287,129.1418,19.7728,1
2024-02-02,8799.85,2140.88,10940.73,109.4073,113.6066,129.5897,19.568,1
2024-02-05,8799.85,2120.12,10919.97,109.1997,113.5517,129.27,19.415,1
2024-02-06,8799.85,2158.78,10958.63,109.5863,113.6826,130.0371,19.6994,1
2024-02-07,8799.85,2090.4,10890.25,108.9025,113.5845,129.468,19.1952,1
2024-02-08,8799.85,2118.68,10918.54,109.1854,113.7049,130.1828,19.4045,1
2024-02-09,8799.85,2138.02,10937.87,109.3787,113.7465,130.4281,19.5469,1
2024-02-12,8799.85,2141.6,10941.45,109.4145,113.8515,131.0438,19.5732,1
2024-02-13,8799.85,2158.78,10958.63,109.5863,113.7151,130.2421,19.6994,1
2024-02-14,8799.85,2163.08,10962.93,109.6293,113.9553,131.6384,19.7308,1
2024-02-15,8799.85,2139.09,10938.94,109.3894,114.1241,132.6266,19.5548,1
2024-02-16,8799.85,2144.1,10943.96,109.4396,114.1458,132.7559,19.5917,1
2024-02-19,8799.85,2136.94,10936.79,109.3679,114.1685,132.8908,19.539,1
2024-02-20,8799.85,2097.92,10897.77,108.9777,114.1935,133.0397,19.2509,1
2024-02-21,8799.85,2109.38,10909.23,109.0923,114.2137,133.1617,19.3357,1
2024-02-22,8799.85,2116.89,10916.75,109.1675,114.5584,135.24,19.3913,1
2024-02-23,8799.85,2135.87,10935.72,109.3572,114.6968,136.0826,19.5311,1
2024-02-26,8799.85,2119.04,10918.89,109.1889,114.5644,135.2787,19.4071,1
2024-02-27,8799.85,2130.14,10929.99,109.2999,114.7385,136.3378,19.489,1
2024-02-28,8799.85,2126.56,10926.41,109.2641,114.8861,137.2374,19.4626,1
2024-02-29,8799.85,2111.88,10911.73,109.1173,114.8151,136.8017,19.3542,1
2024-03-01,8799.85,2140.88,10940.73,109.4073,114.7059,136.1297,19.568,1
2024-03-04,8799.85,2126.2,10926.05,109.2605,114.7323,136.2897,19.4599,1
2024-03-05,8799.85,2117.97,10917.82,109.1782,114.751,136.4041,19.3992,1
2024-03-06,8799.85,2147.33,10947.18,109.4718,114.8209,136.832,19.6153,1
2024-03-07,8799.85,2145.18,10945.03,109.4503,114.9097,137.3714,19.5996,1
2024-03-08,8799.85,2149.83,10949.68,109.4968,114.9018,137.3235,19.6337,1
2024-03-11,8799.85,2152.7,10952.55,109.5255,114.8546,137.0365,19.6547,1
2024-03-12,8799.85,2172.03,10971.88,109.7188,115.0871,138.4473,19.7963,1
2024-03-13,8799.85,2210.33,11010.19,110.1019,115.2431,139.3955,20.0754,1
2024-03-14,8799.85,2245.06,11044.91,110.4491,115.3871,140.2629,20.3267,1
2024-03-15,8799.85,2236.83,11036.68,110.3668,115.4424,140.5941,20.2672,1
2024-03-18,11034.11,0.0,11034.11,110.3411,115.4156,140.4331,0.0,0
2024-03-19,11034.11,0.0,11034.11,110.3411,115.4156,141.6249,0.0,0
2024-03-20,11034.11,0.0,11034.11,110.3411,115.4156,141.6014,0.0,0
2024-03-21,11034.11,0.0,11034.11,110.3411,115.4156,142.046,0.0,0
2024-03-22,11034.11,0.0,11034.11,110.3411,115.4156,142.0319,0.0,0
2024-03-25,11034.11,0.0,11034.11,110.3411,115.4156,142.2867,0.0,0
2024-03-26,11034.11,0.0,11034.11,110.3411,115.4156,142.6795,0.0,0
2024-03-27,11034.11,0.0,11034.11,110.3411,115.4156,143.118,0.0,0
2024-03-28,11034.11,0.0,11034.11,110.3411,115.4156,143.2209,0.0,0
2024-04-02,11034.11,0.0,11034.11,110.3411,115.4156,142.3538,0.0,0
2024-04-03,11034.11,0.0,11034.11,110.3411,115.4156,143.1681,0.0,0
2024-04-04,11034.11,0.0,11034.11,110.3411,115.4156,143.5095,0.0,0
2024-04-05,11034.11,0.0,11034.11,110.3411,115.4156,142.1941,0.0,0
2024-04-08,9962.18,1077.1,11039.28,110.3928,115.4156,143.3551,9.757,1
2024-04-09,9962.18,1078.17,11040.35,110.4035,115.3046,141.9415,9.7657,1
2024-04-10,9962.18,1072.83,11035.01,110.3501,115.2904,141.762,9.7221,1
2024-04-11,9962.18,1105.91,11068.09,110.6809,115.2716,141.5244,9.9919,1
2024-04-12,9962.18,1104.31,11066.49,110.6649,115.2935,141.7939,9.9789,1
2024-04-15,7803.34,3240.01,11043.35,110.4335,115.2881,141.7277,29.339,3
2024-04-16,7803.34,3194.46,10997.8,109.978,114.8828,140.0291,29.0464,3
2024-04-17,7803.34,3207.73,11011.07,110.1107,115.0348,140.6673,29.1319,3
2024-04-18,7803.34,3210.88,11014.22,110.1422,115.0827,140.8681,29.1521,3
2024-04-19,7803.34,3178.41,10981.75,109.8175,114.9323,140.2366,28.9427,3
2024-04-22,7803.34,3213.36,11016.7,110.167,115.1168,141.0144,29.1681,3
2024-04-23,7803.34,3250.06,11053.4,110.534,115.5297,142.7485,29.4033,3
2024-04-24,7803.34,3257.89,11061.23,110.6123,115.6901,143.4225,29.4533,3
2024-04-25,7803.34,3201.21,11004.54,110.0454,115.26,141.6124,29.0899,3
2024-04-26,7803.34,3282.16,11085.5,110.855,115.7383,143.6326,29.6077,3
2024-04-29,7803.34,3263.71,11067.05,110.6705,115.6067,143.0807,29.4904,3
2024-04-30,7803.34,3251.72,11055.06,110.5506,115.3805,142.1314,29.4139,3
2024-05-02,7803.34,3258.1,11061.44,110.6144,115.3246,141.8973,29.4546,3
2024-05-03,7803.34,3303.99,11107.32,111.0732,115.6214,143.1371,29.746,3
2024-05-06,5808.5,5333.5,11142.01,111.4201,115.8293,144.0025,47.8684,4
2024-05-07,5808.5,5373.9,11182.41,111.8241,116.0596,144.6006,48.0568,4
2024-05-08,5808.5,5429.88,11238.38,112.3838,116.5271,145.8127,48.3155,4
2024-05-09,5808.5,5416.65,11225.16,112.2516,116.6763,146.1989,48.2546,4
2024-05-10,5808.5,5433.27,11241.78,112.4178,117.0103,147.0664,48.3311,4
2024-05-13,2625.91,8567.81,11193.72,111.9372,116.8167,146.5629,76.5412,5
2024-05-14,2625.91,8535.9,11161.81,111.6181,116.6698,146.3221,76.4741,5
2024-05-15,2625.91,8618.9,11244.81,112.4481,117.1963,147.1856,76.6478,5
2024-05-16,2625.91,8545.62,11171.54,111.7154,116.4292,145.9286,76.4946,5
2024-05-17,2625.91,8541.8,11167.71,111.6771,116.3151,145.7417,76.4866,5
2024-05-20,2625.91,8617.39,11243.3,112.433,116.7625,146.4746,76.6447,5
2024-05-21,2625.91,8570.65,11196.57,111.9657,116.3757,145.8415,76.5472,5
2024-05-22,2625.91,8547.56,11173.47,111.7347,115.8833,145.0353,76.4987,5
2024-05-23,2625.91,8620.3,11246.21,112.4621,116.5434,146.1152,76.6507,5
2024-05-24,2625.91,8559.31,11185.22,111.8522,116.3865,145.8587,76.5234,5
2024-05-27,2625.91,8598.15,11224.06,112.2406,116.8494,146.6167,76.6046,5
2024-05-28,2625.91,8541.13,11167.04,111.6704,116.3653,145.8238,76.4852,5
2024-05-29,2625.91,8390.58,11016.49,110.1649,115.1357,143.8093,76.1638,5
2024-05-30,2625.91,8420.33,11046.24,110.4624,115.1586,143.8468,76.228,5
2024-05-31,2625.91,8301.39,10927.3,109.273,115.0018,143.5898,75.9692,5
2024-06-03,1557.81,9396.08,10953.89,109.5389,115.244,143.9878,85.7785,5
2024-06-04,1557.81,9337.09,10894.9,108.949,114.1715,142.4257,85.7015,5
2024-06-05,1557.81,9418.82,10976.64,109.7664,114.6333,143.0979,85.8079,5
2024-06-06,1557.81,9422.12,10979.93,109.7993,114.6023,143.0529,85.8122,5
2024-06-07,1557.81,9376.63,10934.44,109.3444,113.7568,141.8229,85.7532,5
2024-06-10,1557.81,9326.83,10884.64,108.8464,112.767,140.3839,85.688,5
2024-06-11,1557.81,9238.39,10796.2,107.962,111.6113,138.7049,85.5707,5
2024-06-12,1557.81,9341.7,10899.52,108.9952,111.9402,139.1825,85.7075,5
2024-06-13,1557.81,9122.62,10680.44,106.8044,109.7755,136.0422,85.4143,5
2024-06-14,1557.81,8881.88,10439.69,104.3969,107.4129,132.6143,85.078,5
2024-06-17,6.05,10516.03,10522.08,105.2208,108.2297,133.7995,99.9425,5
2024-06-18,6.05,10643.49,10649.54,106.4954,109.3724,135.2131,99.9432,5
2024-06-19,6.05,10696.4,10702.44,107.0244,109.298,135.1211,99.9435,5
2024-06-20,6.05,10852.67,10858.72,108.5872,110.8019,136.9813,99.9443,5
2024-06-21,6.05,10767.69,10773.74,107.7374,110.0935,136.1051,99.9439,5
2024-06-24,6.05,10904.52,10910.56,109.1056,111.2153,137.4927,99.9446,5
2024-06-25,6.05,10706.69,10712.73,107.1273,109.9047,135.8715,99.9436,5
2024-06-26,6.05,10550.19,10556.23,105.5623,108.5672,134.2171,99.9427,5
2024-06-27,6.05,10495.57,10501.61,105.0161,107.8165,133.2885,99.9424,5
2024-06-28,6.05,10384.56,10390.61,103.9061,107.1684,132.4868,99.9418,5
