DATE,ESPECES,TITRES,TOTAL,BASE100,REFERENCE100
2025-04-08,2162.55,7243.11,9405.66,94.0566,96.5539
2025-04-09,2162.55,7072.38,9234.93,92.3493,93.6244
2025-04-10,2162.55,7312.79,9475.35,94.7535,96.8247
2025-04-11,2162.55,7275.48,9438.03,94.3803,96.594
2025-04-14,2162.55,7462.98,9625.53,96.2553,98.8495
2025-04-15,2162.55,7594.47,9757.02,97.5702,99.1703
2025-04-16,2162.55,7667.73,9830.28,98.3028,99.4604
2025-04-17,2162.55,7604.77,9767.32,97.6732,98.9622
2025-04-22,2162.55,7685.26,9847.81,98.4781,100.136
2025-04-23,2162.55,7826.33,9988.88,99.8888,102.1459
2025-04-24,2162.55,7787.28,9949.83,99.4983,102.5883
2025-04-25,2162.55,7788.07,9950.62,99.5062,102.3804
2025-04-28,2162.55,7879.74,10042.3,100.423,103.022
2025-04-29,2162.55,7936.27,10098.82,100.9882,103.2759
2025-04-30,2162.55,8011.43,10173.98,101.7398,103.8309
2025-05-02,2162.55,8193.05,10355.6,103.556,105.9888
2025-05-05,2162.55,8231.99,10394.54,103.9454,105.7512
2025-05-06,2162.55,8234.75,10397.3,103.973,105.7205
2025-05-07,2162.55,8204.2,10366.75,103.6675,104.7833
2025-05-08,2162.55,8239.28,10401.83,104.0183,105.2833
2025-05-09,2162.55,8267.19,10429.75,104.2975,106.2473
2025-05-12,2162.55,8227.43,10389.98,103.8998,107.7085
2025-05-13,2162.55,8236.8,10399.35,103.9935,107.5691
2025-05-14,2162.55,8264.81,10427.36,104.2736,106.9668
2025-05-15,2162.55,8329.04,10491.59,104.9159,107.2497
2025-05-16,2162.55,8377.56,10540.11,105.4011,107.499
2025-05-19,2162.55,8485.68,10648.24,106.4824,108.1219
2025-05-20,2162.55,8602.2,10764.75,107.6475,109.2734
2025-05-21,2162.55,8632.66,10795.21,107.9521,109.3266
2025-05-22,2162.55,8626.58,10789.13,107.8913,108.6997
2025-05-23,2162.55,8501.07,10663.62,106.6362,107.1399
2025-05-26,2162.55,8591.2,10753.75,107.5375,108.3665
2025-05-27,2162.55,8582.43,10744.99,107.4499,108.2525
2025-05-28,2162.55,8546.93,10709.48,107.0948,107.5873
2025-05-29,2162.55,8549.94,10712.49,107.1249,107.3936
2025-05-30,2162.55,8515.31,10677.86,106.7786,106.8612
2025-06-02,2162.55,8554.08,10716.63,107.1663,106.8383
2025-06-03,2162.55,8599.76,10762.31,107.6231,107.2885
2025-06-04,2162.55,8627.76,10790.31,107.9031,108.1566
2025-06-05,2162.55,8601.9,10764.45,107.6445,107.5665
2025-06-06,2162.55,8593.69,10756.25,107.5625,107.8305
2025-06-09,2162.55,8582.47,10745.02,107.4502,107.7331
2025-06-10,2162.55,8476.53,10639.08,106.3908,107.9168
2025-06-11,2162.55,8484.76,10647.31,106.4731,107.4421
2025-06-12,2162.55,8510.22,10672.77,106.7277,107.6801
2025-06-13,2162.55,8445.23,10607.78,106.0778,106.792
2025-06-16,2162.55,8525.44,10687.99,106.8799,107.2975
2025-06-17,2162.55,8448.5,10611.05,106.1105,106.6044
2025-06-18,2162.55,8501.74,10664.29,106.6429,106.25
2025-06-19,2162.55,8361.19,10523.75,105.2375,104.9969
2025-06-20,2162.55,8441.35,10603.9,106.039,105.1225
2025-06-23,2162.55,8378.36,10540.91,105.4091,104.2784
2025-06-24,2162.55,8524.96,10687.52,106.8752,105.3582
2025-06-25,2162.55,8513.07,10675.62,106.7562,104.3756
2025-06-26,2162.55,8602.16,10764.72,107.6472,104.5948
2025-06-27,2162.55,8708.88,10871.43,108.7143,106.2732
2025-06-30,2162.55,8696.39,10858.95,108.5895,105.9145
2025-07-01,2162.55,8660.6,10823.16,108.2316,106.7023
2025-07-02,2162.55,8737.58,10900.13,109.0013,107.7688
2025-07-03,2162.55,8750.49,10913.04,109.1304,107.7468
2025-07-04,2162.55,8683.73,10846.28,108.4628,106.978
2025-07-07,2162.55,8710.5,10873.06,108.7306,106.495
2025-07-08,2162.55,8740.89,10903.44,109.0344,107.5407
2025-07-09,2162.55,8897.14,11059.7,110.597,108.8482
2025-07-10,2162.55,8841.49,11004.04,110.0404,109.2633
2025-07-11,2162.55,8799.78,10962.33,109.6233,108.1043
2025-07-14,2162.55,8828.64,10991.19,109.9119,107.7594
2025-07-15,2162.55,8731.81,10894.36,108.9436,107.0428
2025-07-16,2162.55,8735.7,10898.25,108.9825,106.6975
2025-07-17,2162.55,8848.45,11011.0,110.11,108.0296
2025-07-18,2162.55,8888.26,11050.81,110.5081,108.0295
2025-07-21,2162.55,8858.05,11020.6,110.206,107.5259
2025-07-22,2162.55,8778.04,10940.59,109.4059,107.1907
2025-07-23,2162.55,8864.88,11027.43,110.2743,108.6666
2025-07-24,2162.55,8873.1,11035.65,110.3565,108.5491
2025-07-25,2162.55,8859.25,11021.8,110.218,108.7168
2025-07-28,2162.55,8723.74,10886.3,108.863,108.0365
2025-07-29,2162.55,8854.54,11017.1,110.171,108.5701
2025-07-30,2162.55,8863.13,11025.68,110.2568,108.8818
2025-07-31,2162.55,8804.13,10966.68,109.6668,106.9996
2025-08-01,2162.55,8652.67,10815.22,108.1522,104.7367
2025-08-04,2162.55,8753.29,10915.85,109.1585,105.86
2025-08-05,2162.55,8801.87,10964.42,109.6442,105.883
2025-08-06,2162.55,8894.08,11056.63,110.5663,106.2186
2025-08-07,2162.55,8904.52,11067.07,110.6707,107.1808
2025-08-08,2162.55,8984.18,11146.74,111.4674,107.9232
2025-08-11,2162.55,9040.14,11202.69,112.0269,107.7974
2025-08-12,2162.55,9098.72,11261.28,112.6128,108.2296
2025-08-13,2162.55,9180.13,11342.68,113.4268,109.2088
2025-08-14,2162.55,9300.38,11462.93,114.6293,110.0993
2025-08-15,2162.55,9364.53,11527.08,115.2708,111.0521
2025-08-18,2162.55,9272.15,11434.7,114.347,110.4254
2025-08-19,2162.55,9284.41,11446.96,114.4696,111.8663
2025-08-20,2162.55,9252.38,11414.93,114.1493,112.0328
2025-08-21,2162.55,9252.75,11415.3,114.153,111.5004
2025-08-22,2162.55,9279.11,11441.66,114.4166,111.9198
2025-08-25,2162.55,9015.64,11178.19,111.7819,109.7359
2025-08-26,2162.55,8728.33,10890.88,108.9088,107.5531
2025-08-27,2162.55,8713.77,10876.32,108.7632,108.1388
2025-08-28,2162.55,8731.56,10894.12,108.9412,108.4219
2025-08-29,2162.55,8742.26,10904.82,109.0482,107.6446
2025-09-01,111.49,10813.6,10925.09,109.2509,107.7989
2025-09-02,111.49,10672.01,10783.5,107.835,107.1669
2025-09-03,111.49,10731.27,10842.76,108.4276,108.0801
2025-09-04,111.49,10862.29,10973.78,109.7378,107.7105
2025-09-05,111.49,10765.41,10876.91,108.7691,107.2161
2025-09-08,111.49,10848.51,10960.0,109.6,107.8762
2025-09-09,111.49,10910.94,11022.43,110.2243,108.0204
2025-09-10,111.49,10923.19,11034.68,110.3468,107.6724
2025-09-11,111.49,11088.91,11200.41,112.0041,108.2024
2025-09-12,111.49,11076.74,11188.23,111.8823,108.2409
2025-09-15,111.49,11147.39,11258.89,112.5889,108.7923
2025-09-16,111.49,10986.71,11098.21,110.9821,107.5626
2025-09-17,111.49,10901.56,11013.06,110.1306,107.1166
2025-09-18,111.49,10932.26,11043.76,110.4376,107.8613
2025-09-19,111.49,11025.87,11137.37,111.3737,107.7252
2025-09-22,111.49,10991.27,11102.76,111.0276,106.9854
2025-09-23,111.49,10984.75,11096.24,110.9624,107.6459
2025-09-24,111.49,10882.89,10994.39,109.9439,106.8636
2025-09-25,111.49,10918.77,11030.27,110.3027,106.6687
2025-09-26,111.49,11057.08,11168.58,111.6858,107.5392
2025-09-29,111.49,11048.08,11159.58,111.5958,107.4555
2025-09-30,111.49,11116.13,11227.63,112.2763,107.8793
2025-10-01,2151.5,9109.81,11261.31,112.6131,108.9339
2025-10-02,2151.5,9092.08,11243.57,112.4357,109.527
2025-10-03,2151.5,9078.31,11229.8,112.298,109.5453
2025-10-06,2151.5,8910.27,11061.76,110.6176,108.386
2025-10-07,2151.5,8905.13,11056.63,110.5663,108.4296
2025-10-08,2151.5,9009.33,11160.82,111.6082,109.2879
2025-10-09,2151.5,9067.09,11218.59,112.1859,109.2949
2025-10-10,2151.5,9022.5,11173.99,111.7399,107.9442
2025-10-13,2151.5,9012.92,11164.42,111.6442,108.0104
2025-10-14,2151.5,9095.08,11246.57,112.4657,108.1181
2025-10-15,2151.5,9217.11,11368.61,113.6861,110.5831
2025-10-16,2151.5,9317.1,11468.59,114.6859,112.1741
2025-10-17,2151.5,9200.52,11352.01,113.5201,111.6569
2025-10-20,2151.5,9035.89,11187.39,111.8739,111.1901
2025-10-21,2151.5,9027.17,11178.66,111.7866,111.6219
2025-10-22,2151.5,9036.3,11187.8,111.878,111.0671
2025-10-23,2151.5,9089.03,11240.53,112.4053,111.4168
2025-10-24,2151.5,9013.61,11165.1,111.651,111.2025
2025-10-27,2151.5,9017.73,11169.23,111.6923,111.2592
2025-10-28,2151.5,8895.38,11046.87,110.4687,110.5546
2025-10-29,2151.5,8857.15,11008.64,110.0864,110.3703
2025-10-30,2151.5,8922.08,11073.57,110.7357,110.064
2025-10-31,2151.5,8935.91,11087.41,110.8741,109.9469
2025-11-03,2384.6,8664.7,11049.3,110.493,109.4297
2025-11-04,2384.6,8636.12,11020.72,110.2072,108.9177
2025-11-05,2384.6,8622.03,11006.63,110.0663,109.0979
2025-11-06,2384.6,8557.36,10941.96,109.4196,107.8265
2025-11-07,2384.6,8594.44,10979.04,109.7904,107.8916
2025-11-10,2384.6,8669.95,11054.55,110.5455,109.2545
2025-11-11,2384.6,8701.39,11085.99,110.8599,110.555
2025-11-12,2384.6,8775.99,11160.59,111.6059,111.6411
2025-11-13,2384.6,8794.95,11179.55,111.7955,111.6149
2025-11-14,2384.6,8674.14,11058.74,110.5874,110.677
2025-11-17,2384.6,8647.51,11032.1,110.321,110.0145
2025-11-18,2384.6,8536.16,10920.76,109.2076,107.9054
2025-11-19,2384.6,8500.69,10885.28,108.8528,107.6269
2025-11-20,2384.6,8589.79,10974.39,109.7439,108.1778
2025-11-21,2384.6,8678.71,11063.31,110.6331,109.2727
2025-11-24,2384.6,8661.45,11046.05,110.4605,109.144
2025-11-25,2384.6,8740.03,11124.63,111.2463,109.7871
2025-11-26,2384.6,8843.75,11228.35,112.2835,110.4764
2025-11-27,2384.6,8864.17,11248.77,112.4877,110.7512
2025-11-28,2384.6,8906.91,11291.51,112.9151,111.2843
2025-12-01,438.5,10725.88,11164.38,111.6438,110.9927
2025-12-02,438.5,10699.82,11138.32,111.3832,110.9193
2025-12-03,438.5,10783.58,11222.09,112.2209,110.8339
2025-12-04,438.5,10772.69,11211.19,112.1119,111.3935
2025-12-05,438.5,10691.1,11129.6,111.296,111.1402
2025-12-08,438.5,10654.01,11092.51,110.9251,110.8976
2025-12-09,438.5,10619.17,11057.67,110.5767,110.5417
2025-12-10,438.5,10585.42,11023.93,110.2393,109.8424
2025-12-11,438.5,10614.8,11053.3,110.533,111.2791
2025-12-12,438.5,10592.38,11030.88,110.3088,110.7126
2025-12-15,438.5,10665.24,11103.74,111.0374,111.4262
2025-12-16,438.5,10591.77,11030.28,110.3028,110.9863
2025-12-17,438.5,10606.41,11044.92,110.4492,110.9966
2025-12-18,438.5,10687.13,11125.64,111.2564,111.5492
2025-12-19,438.5,10688.99,11127.5,111.275,111.476
2025-12-22,438.5,10661.35,11099.85,110.9985,111.0282
2025-12-23,438.5,10671.13,11109.63,111.0963,110.8984
2025-12-24,438.5,10673.64,11112.15,111.1215,110.856
2025-12-29,438.5,10708.99,11147.5,111.475,111.1283
2025-12-30,438.5,10812.5,11251.0,112.51,111.916
2025-12-31,438.5,10813.23,11251.73,112.5173,111.7035
