DATE,ESPECES,TITRES,TOTAL,BASE100,APPARIEE100,DETENTION100,PART_INVESTIE,LIGNES_OUVERTES
2022-04-19,5607.08,3590.35,9197.44,91.9744,93.0387,92.9543,39.0365,4
2022-04-20,5607.08,3666.18,9273.26,92.7326,93.7399,94.7489,39.5349,4
2022-04-21,5607.08,3722.81,9329.9,93.299,94.4588,96.5868,39.902,4
2022-04-22,5607.08,3690.52,9297.61,92.9761,93.79,94.8729,39.6933,4
2022-04-25,5607.08,3648.89,9255.98,92.5598,93.3774,93.8216,39.422,4
2022-04-26,5607.08,3655.6,9262.69,92.6269,93.3915,93.8573,39.4659,4
2022-04-27,5607.08,3645.9,9252.99,92.5299,93.3832,93.8362,39.4024,4
2022-04-28,5607.08,3708.53,9315.61,93.1561,94.0112,95.4378,39.8098,4
2022-04-29,5607.08,3731.97,9339.05,93.3905,94.1511,95.7947,39.9609,4
2022-05-02,5607.08,3695.74,9302.83,93.0283,93.5138,94.172,39.7271,4
2022-05-03,5607.08,3748.27,9355.35,93.5535,94.1039,95.6677,40.0655,4
2022-05-04,5607.08,3746.97,9354.05,93.5405,93.7994,94.8951,40.0572,4
2022-05-05,5607.08,3729.42,9336.5,93.365,93.6941,94.6292,39.9445,4
2022-05-06,5607.08,3687.82,9294.91,92.9491,93.2257,93.4449,39.6757,4
2022-05-09,5607.08,3568.23,9175.32,91.7532,92.1065,90.6174,38.8895,4
2022-05-10,5607.08,3574.25,9181.33,91.8133,92.2304,90.9308,38.9295,4
2022-05-11,5607.08,3672.14,9279.23,92.7923,93.2142,93.4222,39.5738,4
2022-05-12,5607.08,3619.53,9226.62,92.2662,92.6668,92.036,39.2292,4
2022-05-13,5607.08,3723.93,9331.01,93.3101,93.5308,94.2233,39.9091,4
2022-05-16,5607.08,3755.16,9362.25,93.6225,93.7281,94.7215,40.1096,4
2022-05-17,5607.08,3844.3,9451.39,94.5139,94.3783,96.3598,40.6745,4
2022-05-18,5607.08,3830.09,9437.18,94.3718,94.0504,95.5366,40.5852,4
2022-05-19,5607.08,3797.4,9404.48,94.0448,93.6346,94.496,40.3786,4
2022-05-20,5607.08,3810.16,9417.24,94.1724,93.7727,94.8412,40.4594,4
2022-05-23,7707.06,1754.97,9462.03,94.6203,94.1566,95.8008,18.5475,2
2022-05-24,7707.06,1674.55,9381.61,93.8161,93.6997,93.2943,17.8493,2
2022-05-25,7707.06,1693.74,9400.8,94.008,93.9221,94.5347,18.017,2
2022-05-26,7707.06,1727.71,9434.77,94.3477,94.2713,96.4856,18.3122,2
2022-05-27,7707.06,1745.59,9452.65,94.5265,94.4172,97.3014,18.4667,2
2022-05-30,7686.57,1773.23,9459.81,94.5981,94.4851,97.6801,18.7449,1
2022-05-31,7686.57,1731.05,9417.62,94.1762,94.2096,96.1608,18.3809,1
2022-06-01,7686.57,1743.97,9430.55,94.3055,94.0824,95.454,18.4928,1
2022-06-02,7686.57,1745.34,9431.91,94.3191,94.2312,96.2708,18.5046,1
2022-06-03,7686.57,1737.17,9423.74,94.2374,94.2134,96.1722,18.434,1
2022-06-06,7686.57,1765.75,9452.32,94.5232,94.4243,97.34,18.6806,1
2022-06-07,7686.57,1735.13,9421.7,94.217,94.3574,96.9713,18.4163,1
2022-06-08,7686.57,1697.36,9383.94,93.8394,94.2659,96.4606,18.088,1
2022-06-09,7686.57,1674.23,9360.8,93.608,94.0556,95.2709,17.8855,1
2022-06-10,7686.57,1606.18,9292.76,92.9276,93.5984,92.6817,17.2843,1
2022-06-13,7686.57,1575.22,9261.8,92.618,93.1303,89.9996,17.0078,1
2022-06-14,9269.16,0.0,9269.16,92.6916,93.0123,89.3295,0.0,0
2022-06-15,9269.16,0.0,9269.16,92.6916,93.0123,90.7092,0.0,0
2022-06-16,9269.16,0.0,9269.16,92.6916,93.0123,87.8127,0.0,0
2022-06-17,9269.16,0.0,9269.16,92.6916,93.0123,87.844,0.0,0
2022-06-20,9269.16,0.0,9269.16,92.6916,93.0123,88.9853,0.0,0
2022-06-21,9269.16,0.0,9269.16,92.6916,93.0123,89.3385,0.0,0
2022-06-22,9269.16,0.0,9269.16,92.6916,93.0123,88.3722,0.0,0
2022-06-23,9269.16,0.0,9269.16,92.6916,93.0123,87.0671,0.0,0
2022-06-24,9269.16,0.0,9269.16,92.6916,93.0123,88.9629,0.0,0
2022-06-27,9269.16,0.0,9269.16,92.6916,93.0123,88.661,0.0,0
2022-06-28,9269.16,0.0,9269.16,92.6916,93.0123,89.3636,0.0,0
2022-06-29,9269.16,0.0,9269.16,92.6916,93.0123,87.6843,0.0,0
2022-06-30,9269.16,0.0,9269.16,92.6916,93.0123,86.411,0.0,0
2022-07-01,9269.16,0.0,9269.16,92.6916,93.0123,86.6222,0.0,0
2022-07-04,9269.16,0.0,9269.16,92.6916,93.0123,86.3973,0.0,0
2022-07-05,9269.16,0.0,9269.16,92.6916,93.0123,83.5125,0.0,0
2022-07-06,9269.16,0.0,9269.16,92.6916,93.0123,84.4085,0.0,0
2022-07-07,9269.16,0.0,9269.16,92.6916,93.0123,86.4286,0.0,0
2022-07-08,9269.16,0.0,9269.16,92.6916,93.0123,87.752,0.0,0
2022-07-11,9269.16,0.0,9269.16,92.6916,93.0123,86.8473,0.0,0
2022-07-12,9269.16,0.0,9269.16,92.6916,93.0123,87.6194,0.0,0
2022-07-13,9269.16,0.0,9269.16,92.6916,93.0123,87.1893,0.0,0
2022-07-14,9269.16,0.0,9269.16,92.6916,93.0123,85.9768,0.0,0
2022-07-15,9269.16,0.0,9269.16,92.6916,93.0123,88.0103,0.0,0
2022-07-18,9269.16,0.0,9269.16,92.6916,93.0123,88.979,0.0,0
2022-07-19,9269.16,0.0,9269.16,92.6916,93.0123,90.5991,0.0,0
2022-07-20,9269.16,0.0,9269.16,92.6916,93.0123,90.5656,0.0,0
2022-07-21,9269.16,0.0,9269.16,92.6916,93.0123,90.5579,0.0,0
2022-07-22,9269.16,0.0,9269.16,92.6916,93.0123,91.0455,0.0,0
2022-07-25,9269.16,0.0,9269.16,92.6916,93.0123,91.2172,0.0,0
2022-07-26,9269.16,0.0,9269.16,92.6916,93.0123,90.7474,0.0,0
2022-07-27,9269.16,0.0,9269.16,92.6916,93.0123,91.7605,0.0,0
2022-07-28,9269.16,0.0,9269.16,92.6916,93.0123,91.0964,0.0,0
2022-07-29,9269.16,0.0,9269.16,92.6916,93.0123,93.0334,0.0,0
2022-08-01,8348.08,933.29,9281.37,92.8137,93.0123,92.9075,10.0555,1
2022-08-02,8348.08,927.1,9275.18,92.7518,92.9622,92.4098,9.9955,1
2022-08-03,8348.08,936.57,9284.65,92.8465,93.0352,93.1351,10.0873,1
2022-08-04,8348.08,950.76,9298.84,92.9884,93.075,93.5302,10.2245,1
2022-08-05,8348.08,955.13,9303.21,93.0321,93.0337,93.1248,10.2667,1
2022-08-08,8348.08,970.42,9318.5,93.185,93.1413,94.1738,10.4139,1
2022-08-09,8348.08,960.95,9309.03,93.0903,93.1545,94.3015,10.3228,1
2022-08-10,8348.08,973.33,9321.41,93.2141,93.25,95.2378,10.4419,1
2022-08-11,8348.08,962.41,9310.49,93.1049,93.3019,95.7457,10.3368,1
2022-08-12,8348.08,973.33,9321.41,93.2141,93.3078,95.8042,10.4419,1
2022-08-15,8348.08,977.7,9325.78,93.2578,93.3162,95.8874,10.4838,1
2022-08-16,8348.08,979.52,9327.6,93.276,93.3814,96.5264,10.5013,1
2022-08-17,8348.08,953.67,9301.75,93.0175,93.27,95.4297,10.2526,1
2022-08-18,8348.08,949.31,9297.39,92.9739,93.2921,95.6502,10.2105,1
2022-08-19,8348.08,923.1,9271.18,92.7118,93.2125,94.851,9.9566,1
2022-08-22,8348.08,899.8,9247.88,92.4788,93.0471,93.1608,9.7298,1
2022-08-23,8348.08,901.26,9249.34,92.4934,93.0702,93.3983,9.744,1
2022-08-24,8348.08,897.62,9245.7,92.457,93.0602,93.2947,9.7085,1
2022-08-25,8348.08,903.08,9251.16,92.5116,93.0742,93.4398,9.7618,1
2022-08-26,8348.08,876.14,9224.22,92.2422,92.9411,92.0709,9.4983,1
2022-08-29,8348.08,857.94,9206.02,92.0602,92.8354,90.9685,9.3194,1
2022-08-30,8348.08,866.31,9214.39,92.1439,92.8203,90.8097,9.4017,1
2022-08-31,8348.08,868.86,9216.94,92.1694,92.683,89.3804,9.4268,1
2022-09-01,8348.08,851.39,9199.47,91.9947,92.5554,88.0757,9.2548,1
2022-09-02,8348.08,877.23,9225.31,92.2531,92.7883,90.4706,9.509,1
2022-09-05,8348.08,860.85,9208.93,92.0893,92.7198,89.7683,9.348,1
2022-09-06,8348.08,860.85,9208.93,92.0893,92.7241,89.8121,9.348,1
2022-09-07,8348.08,844.47,9192.55,91.9255,92.7337,89.9115,9.1865,1
2022-09-08,8348.08,846.29,9194.37,91.9437,92.7385,89.9629,9.2045,1
2022-09-09,8348.08,872.5,9220.58,92.2058,92.8468,91.1038,9.4625,1
2022-09-12,8348.08,900.17,9248.25,92.4825,93.031,93.0134,9.7334,1
2022-09-13,8348.08,885.24,9233.32,92.3332,92.9594,92.278,9.5875,1
2022-09-14,8348.08,892.89,9240.97,92.4097,92.9131,91.7988,9.6623,1
2022-09-15,8348.08,911.09,9259.17,92.5917,92.8541,91.1955,9.8398,1
2022-09-16,8348.08,897.62,9245.7,92.457,92.6702,89.3599,9.7085,1
2022-09-19,8348.08,893.25,9241.33,92.4133,92.6704,89.3621,9.6658,1
2022-09-20,8348.08,884.88,9232.96,92.3296,92.5175,87.8372,9.5839,1
2022-09-21,8348.08,847.75,9195.83,91.9583,92.564,88.2977,9.2189,1
2022-09-22,8348.08,789.51,9137.59,91.3759,92.3935,86.5335,8.6402,1
2022-09-23,8348.08,762.94,9111.02,91.1102,92.2015,84.4524,8.3738,1
2022-09-26,9101.42,0.0,9101.42,91.0142,92.1879,84.303,0.0,0
2022-09-27,9101.42,0.0,9101.42,91.0142,92.1879,84.0325,0.0,0
2022-09-28,9101.42,0.0,9101.42,91.0142,92.1879,84.4822,0.0,0
2022-09-29,9101.42,0.0,9101.42,91.0142,92.1879,83.4941,0.0,0
2022-09-30,9101.42,0.0,9101.42,91.0142,92.1879,84.8118,0.0,0
2022-10-03,9101.42,0.0,9101.42,91.0142,92.1879,85.677,0.0,0
2022-10-04,9101.42,0.0,9101.42,91.0142,92.1879,89.0914,0.0,0
2022-10-05,9101.42,0.0,9101.42,91.0142,92.1879,88.5248,0.0,0
2022-10-06,9101.42,0.0,9101.42,91.0142,92.1879,87.6451,0.0,0
2022-10-07,9101.42,0.0,9101.42,91.0142,92.1879,86.9415,0.0,0
2022-10-10,9101.42,0.0,9101.42,91.0142,92.1879,86.6829,0.0,0
2022-10-11,9101.42,0.0,9101.42,91.0142,92.1879,86.3284,0.0,0
2022-10-12,9101.42,0.0,9101.42,91.0142,92.1879,85.7393,0.0,0
2022-10-13,9101.42,0.0,9101.42,91.0142,92.1879,87.5902,0.0,0
2022-10-14,9101.42,0.0,9101.42,91.0142,92.1879,88.1677,0.0,0
2022-10-17,9101.42,0.0,9101.42,91.0142,92.1879,90.0544,0.0,0
2022-10-18,9101.42,0.0,9101.42,91.0142,92.1879,90.6301,0.0,0
2022-10-19,9101.42,0.0,9101.42,91.0142,92.1879,90.4099,0.0,0
2022-10-20,9101.42,0.0,9101.42,91.0142,92.1879,90.9452,0.0,0
2022-10-21,9101.42,0.0,9101.42,91.0142,92.1879,90.691,0.0,0
2022-10-24,9101.42,0.0,9101.42,91.0142,92.1879,92.3519,0.0,0
2022-10-25,9101.42,0.0,9101.42,91.0142,92.1879,93.5871,0.0,0
2022-10-26,9101.42,0.0,9101.42,91.0142,92.1879,93.968,0.0,0
2022-10-27,9101.42,0.0,9101.42,91.0142,92.1879,94.0072,0.0,0
2022-10-28,9101.42,0.0,9101.42,91.0142,92.1879,94.668,0.0,0
2022-10-31,9101.42,0.0,9101.42,91.0142,92.1879,94.6195,0.0,0
2022-11-01,9101.42,0.0,9101.42,91.0142,92.1879,95.8399,0.0,0
2022-11-02,9101.42,0.0,9101.42,91.0142,92.1879,94.7304,0.0,0
2022-11-03,9101.42,0.0,9101.42,91.0142,92.1879,94.5828,0.0,0
2022-11-04,9101.42,0.0,9101.42,91.0142,92.1879,96.3817,0.0,0
2022-11-07,9101.42,0.0,9101.42,91.0142,92.1879,96.657,0.0,0
2022-11-08,9101.42,0.0,9101.42,91.0142,92.1879,96.9193,0.0,0
2022-11-09,9101.42,0.0,9101.42,91.0142,92.1879,96.9964,0.0,0
2022-11-10,9101.42,0.0,9101.42,91.0142,92.1879,98.6842,0.0,0
2022-11-11,9101.42,0.0,9101.42,91.0142,92.1879,99.7287,0.0,0
2022-11-14,9101.42,0.0,9101.42,91.0142,92.1879,99.7005,0.0,0
2022-11-15,9101.42,0.0,9101.42,91.0142,92.1879,100.3914,0.0,0
2022-11-16,9101.42,0.0,9101.42,91.0142,92.1879,99.5139,0.0,0
2022-11-17,9101.42,0.0,9101.42,91.0142,92.1879,98.5394,0.0,0
2022-11-18,9101.42,0.0,9101.42,91.0142,92.1879,99.2894,0.0,0
2022-11-21,9101.42,0.0,9101.42,91.0142,92.1879,99.0767,0.0,0
2022-11-22,9101.42,0.0,9101.42,91.0142,92.1879,99.9484,0.0,0
2022-11-23,9101.42,0.0,9101.42,91.0142,92.1879,99.9618,0.0,0
2022-11-24,9101.42,0.0,9101.42,91.0142,92.1879,100.2947,0.0,0
2022-11-25,9101.42,0.0,9101.42,91.0142,92.1879,100.6076,0.0,0
2022-11-28,9101.42,0.0,9101.42,91.0142,92.1879,99.3148,0.0,0
2022-11-29,9101.42,0.0,9101.42,91.0142,92.1879,99.6291,0.0,0
2022-11-30,9101.42,0.0,9101.42,91.0142,92.1879,100.2815,0.0,0
2022-12-01,9101.42,0.0,9101.42,91.0142,92.1879,100.7028,0.0,0
2022-12-02,9101.42,0.0,9101.42,91.0142,92.1879,100.746,0.0,0
2022-12-05,9101.42,0.0,9101.42,91.0142,92.1879,99.8547,0.0,0
2022-12-06,9101.42,0.0,9101.42,91.0142,92.1879,99.9684,0.0,0
2022-12-07,9101.42,0.0,9101.42,91.0142,92.1879,99.3292,0.0,0
2022-12-08,9101.42,0.0,9101.42,91.0142,92.1879,99.296,0.0,0
2022-12-09,9101.42,0.0,9101.42,91.0142,92.1879,100.0876,0.0,0
2022-12-12,9101.42,0.0,9101.42,91.0142,92.1879,99.5547,0.0,0
2022-12-13,9101.42,0.0,9101.42,91.0142,92.1879,100.8009,0.0,0
2022-12-14,9101.42,0.0,9101.42,91.0142,92.1879,100.3924,0.0,0
2022-12-15,9101.42,0.0,9101.42,91.0142,92.1879,98.0824,0.0,0
2022-12-16,9101.42,0.0,9101.42,91.0142,92.1879,96.774,0.0,0
2022-12-19,9101.42,0.0,9101.42,91.0142,92.1879,96.9395,0.0,0
2022-12-20,9101.42,0.0,9101.42,91.0142,92.1879,96.5345,0.0,0
2022-12-21,9101.42,0.0,9101.42,91.0142,92.1879,98.2902,0.0,0
2022-12-22,9101.42,0.0,9101.42,91.0142,92.1879,97.6103,0.0,0
2022-12-23,9101.42,0.0,9101.42,91.0142,92.1879,97.5819,0.0,0
2022-12-27,9101.42,0.0,9101.42,91.0142,92.1879,98.244,0.0,0
2022-12-28,9101.42,0.0,9101.42,91.0142,92.1879,97.4098,0.0,0
2022-12-29,9101.42,0.0,9101.42,91.0142,92.1879,98.0103,0.0,0
2022-12-30,9101.42,0.0,9101.42,91.0142,92.1879,96.8453,0.0,0
2023-01-02,9101.42,0.0,9101.42,91.0142,92.1879,98.6488,0.0,0
2023-01-03,9101.42,0.0,9101.42,91.0142,92.1879,98.8671,0.0,0
2023-01-04,9101.42,0.0,9101.42,91.0142,92.1879,100.0246,0.0,0
2023-01-05,9101.42,0.0,9101.42,91.0142,92.1879,100.4,0.0,0
2023-01-06,9101.42,0.0,9101.42,91.0142,92.1879,101.5199,0.0,0
2023-01-09,9101.42,0.0,9101.42,91.0142,92.1879,102.1009,0.0,0
2023-01-10,9101.42,0.0,9101.42,91.0142,92.1879,101.6898,0.0,0
2023-01-11,9101.42,0.0,9101.42,91.0142,92.1879,102.1659,0.0,0
2023-01-12,9101.42,0.0,9101.42,91.0142,92.1879,103.7293,0.0,0
2023-01-13,9101.42,0.0,9101.42,91.0142,92.1879,104.1181,0.0,0
2023-01-16,9101.42,0.0,9101.42,91.0142,92.1879,104.1431,0.0,0
2023-01-17,9101.42,0.0,9101.42,91.0142,92.1879,103.7477,0.0,0
2023-01-18,9101.42,0.0,9101.42,91.0142,92.1879,104.5637,0.0,0
2023-01-19,9101.42,0.0,9101.42,91.0142,92.1879,103.1081,0.0,0
2023-01-20,9101.42,0.0,9101.42,91.0142,92.1879,103.8171,0.0,0
2023-01-23,9101.42,0.0,9101.42,91.0142,92.1879,104.4643,0.0,0
2023-01-24,9101.42,0.0,9101.42,91.0142,92.1879,105.2839,0.0,0
2023-01-25,9101.42,0.0,9101.42,91.0142,92.1879,104.9383,0.0,0
2023-01-26,9101.42,0.0,9101.42,91.0142,92.1879,105.407,0.0,0
2023-01-27,9101.42,0.0,9101.42,91.0142,92.1879,105.4616,0.0,0
2023-01-30,9101.42,0.0,9101.42,91.0142,92.1879,105.0632,0.0,0
2023-01-31,9101.42,0.0,9101.42,91.0142,92.1879,104.6999,0.0,0
2023-02-01,9101.42,0.0,9101.42,91.0142,92.1879,105.3453,0.0,0
2023-02-02,9101.42,0.0,9101.42,91.0142,92.1879,107.3271,0.0,0
2023-02-03,9101.42,0.0,9101.42,91.0142,92.1879,108.6663,0.0,0
2023-02-06,9101.42,0.0,9101.42,91.0142,92.1879,107.1494,0.0,0
2023-02-07,9101.42,0.0,9101.42,91.0142,92.1879,106.8726,0.0,0
2023-02-08,9101.42,0.0,9101.42,91.0142,92.1879,106.8113,0.0,0
2023-02-09,9101.42,0.0,9101.42,91.0142,92.1879,107.6112,0.0,0
2023-02-10,9101.42,0.0,9101.42,91.0142,92.1879,107.1247,0.0,0
2023-02-13,9101.42,0.0,9101.42,91.0142,92.1879,107.9297,0.0,0
2023-02-14,9101.42,0.0,9101.42,91.0142,92.1879,108.1955,0.0,0
2023-02-15,9101.42,0.0,9101.42,91.0142,92.1879,109.614,0.0,0
2023-02-16,9101.42,0.0,9101.42,91.0142,92.1879,110.2867,0.0,0
2023-02-17,9101.42,0.0,9101.42,91.0142,92.1879,110.3019,0.0,0
2023-02-20,8216.24,880.47,9096.71,90.9671,92.1879,109.7781,9.679,1
2023-02-21,8216.24,876.29,9092.53,90.9253,92.1918,109.8263,9.6375,1
2023-02-22,8216.24,872.7,9088.94,90.8894,92.1727,109.5905,9.6018,1
2023-02-23,8216.24,883.31,9099.55,90.9955,92.2433,110.4647,9.7072,1
2023-02-24,8216.24,869.56,9085.8,90.858,92.2063,110.0081,9.5706,1
2023-02-27,5669.87,3441.89,9111.76,91.1176,92.2669,110.7639,37.7741,2
2023-02-28,5669.87,3406.82,9076.69,90.7669,92.124,110.3098,37.5337,2
2023-03-01,5669.87,3382.85,9052.72,90.5272,92.0621,110.1122,37.3683,2
2023-03-02,5669.87,3446.14,9116.01,91.1601,92.2436,110.6931,37.8032,2
2023-03-03,5669.87,3451.14,9121.01,91.2101,92.5469,111.6559,37.8373,2
2023-03-06,5669.87,3473.57,9143.45,91.4345,92.7131,112.1859,37.9898,2
2023-03-07,5669.87,3451.61,9121.49,91.2149,92.5754,111.7474,37.8405,2
2023-03-08,5669.87,3441.76,9111.63,91.1163,92.514,111.5513,37.7732,2
2023-03-09,5669.87,3417.75,9087.62,90.8762,92.383,111.1333,37.6089,2
2023-03-10,5669.87,3395.25,9065.12,90.6512,91.9715,109.8171,37.454,2
2023-03-13,3873.15,4958.83,8831.98,88.3198,90.8487,106.2375,56.1463,4
2023-03-14,3873.15,5071.54,8944.69,89.4469,91.8126,108.2451,56.6989,4
2023-03-15,3873.15,4827.0,8700.15,87.0015,89.8956,104.259,55.4818,4
2023-03-16,3873.15,4895.45,8768.61,87.6861,90.7704,106.0877,55.8293,4
2023-03-17,3873.15,4838.51,8711.67,87.1167,89.86,104.1818,55.5406,4
2023-03-20,1276.87,7547.1,8823.97,88.2397,90.4158,105.3419,85.5296,4
2023-03-21,1276.87,7727.18,9004.05,90.0405,92.0376,107.5511,85.819,4
2023-03-22,1276.87,7734.56,9011.42,90.1142,91.9575,107.4421,85.8306,4
2023-03-23,1276.87,7654.99,8931.86,89.3186,91.4656,106.7725,85.7044,4
2023-03-24,1276.87,7436.2,8713.06,87.1306,89.2914,103.811,85.3454,4
2023-03-27,1276.87,7516.06,8792.93,87.9293,90.1136,104.9311,85.4785,4
2023-03-28,1276.87,7618.58,8895.45,88.9545,90.2025,105.0522,85.6459,4
2023-03-29,1276.87,7705.15,8982.02,89.8202,91.4736,106.7806,85.7842,4
2023-03-30,1276.87,7756.17,9033.03,90.3303,92.525,108.2114,85.8645,4
2023-03-31,1276.87,7768.81,9045.67,90.4567,92.6617,108.3976,85.8842,4
2023-04-03,1276.87,7951.46,9228.32,92.2832,93.2803,109.2401,86.1636,4
2023-04-04,1276.87,7893.05,9169.91,91.6991,93.1273,109.0322,86.0755,4
2023-04-05,1276.87,7822.66,9099.53,90.9953,92.4341,108.0894,85.9678,4
2023-04-06,1276.87,7843.17,9120.04,91.2004,93.2992,109.266,85.9993,4
