DATE,ESPECES,TITRES,TOTAL,BASE100,APPARIEE100,DETENTION100,PART_INVESTIE,LIGNES_OUVERTES
2022-04-14,9106.68,992.31,10098.99,100.9899,100.8474,96.183,9.8258,1
2022-04-19,9106.68,995.04,10101.72,101.0172,100.7773,95.5023,9.8502,1
2022-04-20,9106.68,1022.28,10128.96,101.2896,100.9065,96.7455,10.0927,1
2022-04-21,9106.68,1035.74,10142.42,101.4242,101.0405,98.0182,10.2119,1
2022-04-22,9106.68,1028.41,10135.09,101.3509,100.8872,96.5621,10.1471,1
2022-04-25,9106.68,1058.82,10165.5,101.655,100.8219,95.9469,10.4158,1
2022-04-26,9106.68,1048.38,10155.06,101.5506,100.8781,96.4599,10.3237,1
2022-04-27,9106.68,1022.55,10129.23,101.2923,100.8439,96.1434,10.0951,1
2022-04-28,9106.68,1038.67,10145.35,101.4535,100.9093,96.7603,10.2379,1
2022-04-29,9106.68,1037.02,10143.7,101.437,100.9073,96.7424,10.2233,1
2022-05-02,9106.68,1029.7,10136.38,101.3638,100.7589,95.35,10.1584,1
2022-05-03,9106.68,1039.41,10146.09,101.4609,100.8341,96.0506,10.2444,1
2022-05-04,9106.68,1043.07,10149.75,101.4975,100.7862,95.6052,10.2768,1
2022-05-05,9106.68,1032.81,10139.49,101.3949,100.7368,95.1495,10.186,1
2022-05-06,9106.68,1020.17,10126.85,101.2685,100.5941,93.8267,10.0739,1
2022-05-09,9106.68,1008.08,10114.76,101.1476,100.429,92.2979,9.9664,1
2022-05-10,9106.68,1006.61,10113.29,101.1329,100.4637,92.6174,9.9534,1
2022-05-11,9106.68,1034.09,10140.77,101.4077,100.6208,94.0728,10.1974,1
2022-05-12,9106.68,1015.04,10121.72,101.2172,100.507,93.0291,10.0283,1
2022-05-13,9106.68,1040.5,10147.18,101.4718,100.7021,94.8298,10.2541,1
2022-05-16,9106.68,1065.42,10172.1,101.721,100.7673,95.4293,10.4739,1
2022-05-17,9106.68,1122.21,10228.89,102.2889,100.9946,97.4841,10.971,1
2022-05-18,9106.68,1132.46,10239.14,102.3914,100.9524,97.1128,11.0602,1
2022-05-19,9106.68,1142.54,10249.22,102.4922,100.8382,96.1196,11.1476,1
2022-05-20,9106.68,1157.93,10264.61,102.6461,100.877,96.4516,11.2808,1
2022-05-23,10280.48,0.0,10280.48,102.8048,101.0037,97.5252,0.0,0
2022-05-24,10280.48,0.0,10280.48,102.8048,101.0037,96.1937,0.0,0
2022-05-25,10280.48,0.0,10280.48,102.8048,101.0037,96.9998,0.0,0
2022-05-26,10280.48,0.0,10280.48,102.8048,101.0037,98.1937,0.0,0
2022-05-27,10280.48,0.0,10280.48,102.8048,101.0037,99.1646,0.0,0
2022-05-30,10280.48,0.0,10280.48,102.8048,101.0037,99.1202,0.0,0
2022-05-31,10280.48,0.0,10280.48,102.8048,101.0037,98.4246,0.0,0
2022-06-01,10280.48,0.0,10280.48,102.8048,101.0037,98.0237,0.0,0
2022-06-02,10280.48,0.0,10280.48,102.8048,101.0037,98.6247,0.0,0
2022-06-03,10280.48,0.0,10280.48,102.8048,101.0037,98.353,0.0,0
2022-06-06,10280.48,0.0,10280.48,102.8048,101.0037,98.5678,0.0,0
2022-06-07,10280.48,0.0,10280.48,102.8048,101.0037,98.259,0.0,0
2022-06-08,10280.48,0.0,10280.48,102.8048,101.0037,97.1179,0.0,0
2022-06-09,10280.48,0.0,10280.48,102.8048,101.0037,96.0471,0.0,0
2022-06-10,10280.48,0.0,10280.48,102.8048,101.0037,94.5178,0.0,0
2022-06-13,10280.48,0.0,10280.48,102.8048,101.0037,93.388,0.0,0
2022-06-14,10280.48,0.0,10280.48,102.8048,101.0037,92.5633,0.0,0
2022-06-15,10280.48,0.0,10280.48,102.8048,101.0037,94.1297,0.0,0
2022-06-16,10280.48,0.0,10280.48,102.8048,101.0037,91.3128,0.0,0
2022-06-17,10280.48,0.0,10280.48,102.8048,101.0037,90.9837,0.0,0
2022-06-20,10280.48,0.0,10280.48,102.8048,101.0037,92.2783,0.0,0
2022-06-21,10280.48,0.0,10280.48,102.8048,101.0037,92.6174,0.0,0
2022-06-22,10280.48,0.0,10280.48,102.8048,101.0037,92.6165,0.0,0
2022-06-23,10280.48,0.0,10280.48,102.8048,101.0037,91.9945,0.0,0
2022-06-24,10280.48,0.0,10280.48,102.8048,101.0037,93.4842,0.0,0
2022-06-27,10280.48,0.0,10280.48,102.8048,101.0037,92.8948,0.0,0
2022-06-28,10280.48,0.0,10280.48,102.8048,101.0037,94.2697,0.0,0
2022-06-29,10280.48,0.0,10280.48,102.8048,101.0037,93.139,0.0,0
2022-06-30,10280.48,0.0,10280.48,102.8048,101.0037,91.7068,0.0,0
2022-07-01,10280.48,0.0,10280.48,102.8048,101.0037,92.1185,0.0,0
2022-07-04,10280.48,0.0,10280.48,102.8048,101.0037,92.0272,0.0,0
2022-07-05,10280.48,0.0,10280.48,102.8048,101.0037,89.3849,0.0,0
2022-07-06,10280.48,0.0,10280.48,102.8048,101.0037,90.263,0.0,0
2022-07-07,10280.48,0.0,10280.48,102.8048,101.0037,91.2492,0.0,0
2022-07-08,10280.48,0.0,10280.48,102.8048,101.0037,91.3716,0.0,0
2022-07-11,9258.05,1019.55,10277.6,102.776,101.0037,90.9695,9.9201,1
2022-07-12,9258.05,1035.89,10293.94,102.9394,101.1318,92.1322,10.0632,1
2022-07-13,9258.05,1030.7,10288.75,102.8875,101.0705,91.5773,10.0178,1
2022-07-14,9258.05,1012.63,10270.67,102.7067,100.9898,90.8472,9.8594,1
2022-07-15,9258.05,1014.55,10272.6,102.726,101.1232,92.0647,9.8763,1
2022-07-18,9258.05,1009.55,10267.6,102.676,101.1865,92.6479,9.8324,1
2022-07-19,9258.05,1013.97,10272.02,102.7202,101.3307,93.991,9.8712,1
2022-07-20,9258.05,1003.01,10261.06,102.6106,101.277,93.4869,9.7749,1
2022-07-21,9258.05,990.71,10248.75,102.4875,101.2393,93.1305,9.6666,1
2022-07-22,9258.05,972.82,10230.87,102.3087,101.2159,92.9076,9.5087,1
2022-07-25,8238.26,2015.01,10253.28,102.5328,101.2702,93.4324,19.6524,1
2022-07-26,8238.26,2008.34,10246.6,102.466,101.1934,93.0717,19.6001,1
2022-07-27,8238.26,1994.22,10232.48,102.3248,101.2855,93.5037,19.4891,1
2022-07-28,8238.26,1948.5,10186.76,101.8676,101.6131,95.0559,19.1278,1
2022-07-29,8238.26,1961.45,10199.71,101.9971,101.7317,95.6355,19.2304,1
2022-08-01,8238.26,1954.58,10192.84,101.9284,101.7652,95.7994,19.176,1
2022-08-02,8238.26,1976.95,10215.21,102.1521,101.7847,95.8951,19.353,1
2022-08-03,8238.26,1951.05,10189.31,101.8931,101.7753,95.8493,19.148,1
2022-08-04,8238.26,1948.5,10186.76,101.8676,101.8169,96.0538,19.1278,1
2022-08-05,8238.26,1985.58,10223.84,102.2384,101.7882,95.9123,19.4211,1
2022-08-08,8238.26,1974.59,10212.86,102.1286,101.9194,96.5488,19.3344,1
2022-08-09,8238.26,1998.14,10236.4,102.364,101.9636,96.7654,19.5199,1
2022-08-10,8238.26,1983.23,10221.49,102.2149,102.1255,97.5529,19.4025,1
2022-08-11,8238.26,1982.84,10221.1,102.211,102.1697,97.7703,19.3994,1
2022-08-12,8238.26,1985.58,10223.84,102.2384,102.2324,98.0795,19.4211,1
2022-08-15,8238.26,1994.61,10232.87,102.3287,102.3589,98.7044,19.4922,1
2022-08-16,8238.26,2020.11,10258.38,102.5838,102.4584,99.1969,19.6923,1
2022-08-17,8238.26,2026.78,10265.05,102.6505,102.4119,98.9679,19.7445,1
2022-08-18,8238.26,2026.0,10264.26,102.6426,102.4212,99.0137,19.7384,1
2022-08-19,8238.26,2036.2,10274.47,102.7447,102.3682,98.7542,19.8181,1
2022-08-22,8238.26,2031.49,10269.76,102.6976,102.0513,97.2113,19.7813,1
2022-08-23,8238.26,2020.51,10258.77,102.5877,101.9618,96.7804,19.6954,1
2022-08-24,8238.26,1994.61,10232.87,102.3287,101.9847,96.8907,19.4922,1
2022-08-25,8238.26,1991.47,10229.73,102.2973,101.9505,96.7243,19.4675,1
2022-08-26,8238.26,1967.14,10205.4,102.054,101.61,95.0647,19.2755,1
2022-08-29,8238.26,2001.28,10239.54,102.3954,101.3495,93.8004,19.5446,1
2022-08-30,8238.26,1994.22,10232.48,102.3248,101.2684,93.4161,19.4891,1
2022-08-31,8238.26,1981.27,10219.53,102.1953,100.9654,91.9819,19.3871,1
2022-09-01,8238.26,1989.11,10227.38,102.2738,100.7666,91.0479,19.4489,1
2022-09-02,8238.26,1997.75,10236.01,102.3601,101.0815,92.511,19.5169,1
2022-09-05,8238.26,1987.94,10226.2,102.262,100.8831,91.5805,19.4396,1
2022-09-06,8238.26,2000.1,10238.36,102.3836,100.9493,91.8898,19.5354,1
2022-09-07,8238.26,1980.87,10219.14,102.1914,101.2854,93.4555,19.384,1
2022-09-08,8238.26,1974.2,10212.47,102.1247,101.2763,93.4123,19.3313,1
2022-09-09,8238.26,1982.05,10220.31,102.2031,101.3932,93.9703,19.3932,1
2022-09-12,8238.26,2001.67,10239.93,102.3993,101.695,95.4122,19.5477,1
2022-09-13,8238.26,2007.16,10245.43,102.4543,101.6842,95.3608,19.5908,1
2022-09-14,8238.26,1989.11,10227.38,102.2738,101.4969,94.4642,19.4489,1
2022-09-15,8238.26,1991.08,10229.34,102.2934,101.2776,93.4147,19.4644,1
2022-09-16,8238.26,1975.38,10213.64,102.1364,101.0212,92.1993,19.3406,1
2022-09-19,8238.26,1970.67,10208.93,102.0893,101.0229,92.2077,19.3034,1
2022-09-20,8238.26,1922.6,10160.86,101.6086,100.6528,90.4578,18.9216,1
2022-09-21,8238.26,1912.79,10151.05,101.5105,100.8639,91.4603,18.8433,1
2022-09-22,8238.26,1930.84,10169.1,101.691,100.6682,90.5187,18.9873,1
2022-09-23,8238.26,1904.94,10143.21,101.4321,100.3171,88.856,18.7805,1
2022-09-26,8238.26,1878.45,10116.72,101.1672,100.0598,87.6424,18.5678,1
2022-09-27,8238.26,1865.31,10103.57,101.0357,99.8721,86.757,18.4619,1
2022-09-28,8238.26,1863.35,10101.61,101.0161,99.9959,87.3392,18.446,1
2022-09-29,8238.26,1824.3,10062.57,100.6257,99.735,86.1042,18.1296,1
2022-09-30,8238.26,1814.49,10052.76,100.5276,99.8116,86.4689,18.0497,1
2022-10-03,8238.26,1848.24,10086.5,100.865,99.9717,87.2372,18.3239,1
2022-10-04,8238.26,1862.76,10101.02,101.0102,100.5486,89.9843,18.4413,1
2022-10-05,8238.26,1829.21,10067.47,100.6747,100.3489,89.0154,18.1695,1
2022-10-06,8238.26,1789.18,10027.44,100.2744,100.0561,87.5857,17.8429,1
2022-10-07,8238.26,1806.25,10044.51,100.4451,99.9945,87.2837,17.9825,1
2022-10-10,8238.26,1821.36,10059.62,100.5962,99.917,86.9074,18.1056,1
2022-10-11,8238.26,1823.71,10061.98,100.6198,99.856,86.6145,18.1248,1
2022-10-12,8238.26,1816.06,10054.32,100.5432,99.7586,86.1483,18.0625,1
2022-10-13,8238.26,1818.61,10056.88,100.5688,100.0219,87.4069,18.0833,1
2022-10-14,8238.26,1828.62,10066.88,100.6688,100.1607,88.078,18.1647,1
2022-10-17,8238.26,1846.67,10084.93,100.8493,100.4749,89.599,18.3112,1
2022-10-18,8238.26,1845.69,10083.95,100.8395,100.5649,90.0374,18.3032,1
2022-10-19,8238.26,1869.04,10107.3,101.073,100.6202,90.3077,18.492,1
2022-10-20,8238.26,1860.6,10098.86,100.9886,100.7523,90.949,18.4239,1
2022-10-21,8238.26,1854.13,10092.39,100.9239,100.6518,90.4564,18.3715,1
2022-10-24,8238.26,1862.37,10100.63,101.0063,100.946,91.8955,18.4381,1
2022-10-25,8238.26,1845.3,10083.56,100.8356,101.3756,94.017,18.3001,1
2022-10-26,8238.26,1848.83,10087.09,100.8709,101.4575,94.4321,18.3287,1
2022-10-27,8238.26,1849.81,10088.07,100.8807,101.3775,94.0258,18.3366,1
2022-10-28,8238.26,1872.96,10111.22,101.1122,101.5479,94.8875,18.5236,1
2022-10-31,10116.13,0.0,10116.13,101.1613,101.5385,94.8401,0.0,0
2022-11-01,10116.13,0.0,10116.13,101.1613,101.5385,95.7777,0.0,0
2022-11-02,10116.13,0.0,10116.13,101.1613,101.5385,95.0658,0.0,0
2022-11-03,10116.13,0.0,10116.13,101.1613,101.5385,95.0245,0.0,0
2022-11-04,10116.13,0.0,10116.13,101.1613,101.5385,97.0441,0.0,0
2022-11-07,10116.13,0.0,10116.13,101.1613,101.5385,97.0508,0.0,0
2022-11-08,10116.13,0.0,10116.13,101.1613,101.5385,97.4306,0.0,0
2022-11-09,10116.13,0.0,10116.13,101.1613,101.5385,97.29,0.0,0
2022-11-10,10116.13,0.0,10116.13,101.1613,101.5385,98.7722,0.0,0
2022-11-11,10116.13,0.0,10116.13,101.1613,101.5385,98.4905,0.0,0
2022-11-14,10116.13,0.0,10116.13,101.1613,101.5385,99.0324,0.0,0
2022-11-15,10116.13,0.0,10116.13,101.1613,101.5385,99.8057,0.0,0
2022-11-16,10116.13,0.0,10116.13,101.1613,101.5385,99.435,0.0,0
2022-11-17,10116.13,0.0,10116.13,101.1613,101.5385,99.3032,0.0,0
2022-11-18,10116.13,0.0,10116.13,101.1613,101.5385,100.4973,0.0,0
2022-11-21,10116.13,0.0,10116.13,101.1613,101.5385,100.8466,0.0,0
2022-11-22,10116.13,0.0,10116.13,101.1613,101.5385,100.7716,0.0,0
2022-11-23,10116.13,0.0,10116.13,101.1613,101.5385,101.2245,0.0,0
2022-11-24,10116.13,0.0,10116.13,101.1613,101.5385,101.6798,0.0,0
2022-11-25,10116.13,0.0,10116.13,101.1613,101.5385,101.7941,0.0,0
2022-11-28,10116.13,0.0,10116.13,101.1613,101.5385,101.1893,0.0,0
2022-11-29,10116.13,0.0,10116.13,101.1613,101.5385,101.1869,0.0,0
2022-11-30,10116.13,0.0,10116.13,101.1613,101.5385,101.7599,0.0,0
2022-12-01,10116.13,0.0,10116.13,101.1613,101.5385,101.7109,0.0,0
2022-12-02,10116.13,0.0,10116.13,101.1613,101.5385,101.4708,0.0,0
2022-12-05,10116.13,0.0,10116.13,101.1613,101.5385,100.9928,0.0,0
2022-12-06,10116.13,0.0,10116.13,101.1613,101.5385,101.0976,0.0,0
2022-12-07,10116.13,0.0,10116.13,101.1613,101.5385,99.9469,0.0,0
2022-12-08,10116.13,0.0,10116.13,101.1613,101.5385,99.5013,0.0,0
2022-12-09,10116.13,0.0,10116.13,101.1613,101.5385,99.757,0.0,0
2022-12-12,10116.13,0.0,10116.13,101.1613,101.5385,99.4278,0.0,0
2022-12-13,10116.13,0.0,10116.13,101.1613,101.5385,99.9206,0.0,0
2022-12-14,10116.13,0.0,10116.13,101.1613,101.5385,100.0177,0.0,0
2022-12-15,10116.13,0.0,10116.13,101.1613,101.5385,97.7068,0.0,0
2022-12-16,10116.13,0.0,10116.13,101.1613,101.5385,97.0221,0.0,0
2022-12-19,10116.13,0.0,10116.13,101.1613,101.5385,97.2625,0.0,0
2022-12-20,10116.13,0.0,10116.13,101.1613,101.5385,95.9462,0.0,0
2022-12-21,10116.13,0.0,10116.13,101.1613,101.5385,97.6408,0.0,0
2022-12-22,10116.13,0.0,10116.13,101.1613,101.5385,96.9005,0.0,0
2022-12-23,10116.13,0.0,10116.13,101.1613,101.5385,96.8436,0.0,0
2022-12-27,10116.13,0.0,10116.13,101.1613,101.5385,97.4343,0.0,0
2022-12-28,10116.13,0.0,10116.13,101.1613,101.5385,96.6512,0.0,0
2022-12-29,10116.13,0.0,10116.13,101.1613,101.5385,97.3459,0.0,0
2022-12-30,10116.13,0.0,10116.13,101.1613,101.5385,96.1587,0.0,0
2023-01-02,10116.13,0.0,10116.13,101.1613,101.5385,97.5429,0.0,0
2023-01-03,10116.13,0.0,10116.13,101.1613,101.5385,97.7741,0.0,0
2023-01-04,10116.13,0.0,10116.13,101.1613,101.5385,99.2589,0.0,0
2023-01-05,10116.13,0.0,10116.13,101.1613,101.5385,99.6722,0.0,0
2023-01-06,10116.13,0.0,10116.13,101.1613,101.5385,100.3977,0.0,0
2023-01-09,10116.13,0.0,10116.13,101.1613,101.5385,100.8393,0.0,0
2023-01-10,10116.13,0.0,10116.13,101.1613,101.5385,100.6122,0.0,0
2023-01-11,10116.13,0.0,10116.13,101.1613,101.5385,101.7245,0.0,0
2023-01-12,10116.13,0.0,10116.13,101.1613,101.5385,102.7235,0.0,0
2023-01-13,10116.13,0.0,10116.13,101.1613,101.5385,102.8788,0.0,0
2023-01-16,10116.13,0.0,10116.13,101.1613,101.5385,102.5254,0.0,0
2023-01-17,10116.13,0.0,10116.13,101.1613,101.5385,101.4537,0.0,0
2023-01-18,10116.13,0.0,10116.13,101.1613,101.5385,101.2862,0.0,0
2023-01-19,10116.13,0.0,10116.13,101.1613,101.5385,100.4175,0.0,0
2023-01-20,10116.13,0.0,10116.13,101.1613,101.5385,101.0257,0.0,0
2023-01-23,10116.13,0.0,10116.13,101.1613,101.5385,101.4254,0.0,0
2023-01-24,10116.13,0.0,10116.13,101.1613,101.5385,102.2561,0.0,0
2023-01-25,10116.13,0.0,10116.13,101.1613,101.5385,102.3545,0.0,0
2023-01-26,10116.13,0.0,10116.13,101.1613,101.5385,103.0099,0.0,0
2023-01-27,10116.13,0.0,10116.13,101.1613,101.5385,103.2923,0.0,0
2023-01-30,10116.13,0.0,10116.13,101.1613,101.5385,103.5081,0.0,0
2023-01-31,10116.13,0.0,10116.13,101.1613,101.5385,103.698,0.0,0
2023-02-01,10116.13,0.0,10116.13,101.1613,101.5385,103.5831,0.0,0
2023-02-02,10116.13,0.0,10116.13,101.1613,101.5385,104.1806,0.0,0
2023-02-03,10116.13,0.0,10116.13,101.1613,101.5385,104.286,0.0,0
2023-02-06,10116.13,0.0,10116.13,101.1613,101.5385,102.9953,0.0,0
2023-02-07,10116.13,0.0,10116.13,101.1613,101.5385,102.4534,0.0,0
2023-02-08,10116.13,0.0,10116.13,101.1613,101.5385,103.3065,0.0,0
2023-02-09,10116.13,0.0,10116.13,101.1613,101.5385,103.3932,0.0,0
2023-02-10,10116.13,0.0,10116.13,101.1613,101.5385,102.7895,0.0,0
2023-02-13,10116.13,0.0,10116.13,101.1613,101.5385,103.6674,0.0,0
2023-02-14,10116.13,0.0,10116.13,101.1613,101.5385,103.6864,0.0,0
2023-02-15,10116.13,0.0,10116.13,101.1613,101.5385,104.9575,0.0,0
2023-02-16,10116.13,0.0,10116.13,101.1613,101.5385,107.7098,0.0,0
2023-02-17,10116.13,0.0,10116.13,101.1613,101.5385,108.5736,0.0,0
2023-02-20,10116.13,0.0,10116.13,101.1613,101.5385,109.0185,0.0,0
2023-02-21,10116.13,0.0,10116.13,101.1613,101.5385,109.6008,0.0,0
2023-02-22,10116.13,0.0,10116.13,101.1613,101.5385,109.1049,0.0,0
2023-02-23,10116.13,0.0,10116.13,101.1613,101.5385,108.9677,0.0,0
2023-02-24,10116.13,0.0,10116.13,101.1613,101.5385,107.9639,0.0,0
2023-02-27,10116.13,0.0,10116.13,101.1613,101.5385,108.8385,0.0,0
2023-02-28,10116.13,0.0,10116.13,101.1613,101.5385,108.0033,0.0,0
2023-03-01,10116.13,0.0,10116.13,101.1613,101.5385,107.5352,0.0,0
2023-03-02,10116.13,0.0,10116.13,101.1613,101.5385,108.0739,0.0,0
2023-03-03,10116.13,0.0,10116.13,101.1613,101.5385,108.737,0.0,0
2023-03-06,10116.13,0.0,10116.13,101.1613,101.5385,109.1786,0.0,0
2023-03-07,10116.13,0.0,10116.13,101.1613,101.5385,109.1434,0.0,0
2023-03-08,10116.13,0.0,10116.13,101.1613,101.5385,109.1025,0.0,0
2023-03-09,10116.13,0.0,10116.13,101.1613,101.5385,109.4939,0.0,0
2023-03-10,10116.13,0.0,10116.13,101.1613,101.5385,108.7982,0.0,0
2023-03-13,9215.49,862.96,10078.45,100.7845,101.5385,106.4116,8.5624,1
2023-03-14,9215.49,893.43,10108.91,101.0891,101.6765,108.1004,8.838,1
2023-03-15,9215.49,853.16,10068.65,100.6865,101.4487,105.3596,8.4735,1
2023-03-16,9215.49,878.53,10094.02,100.9402,101.5874,107.0601,8.7035,1
2023-03-17,9215.49,861.48,10076.97,100.7697,101.4346,105.2103,8.549,1
2023-03-20,8231.31,1874.8,10106.11,101.0611,101.5611,106.7452,18.5511,1
2023-03-21,8231.31,1928.87,10160.18,101.6018,101.8529,108.3983,18.9846,1
2023-03-22,8231.31,1938.93,10170.24,101.7024,101.9336,108.8506,19.0647,1
2023-03-23,8231.31,1936.92,10168.23,101.6823,101.9681,109.044,19.0487,1
2023-03-24,8231.31,1916.79,10148.1,101.481,101.7405,107.7659,18.8881,1
2023-03-27,8231.31,1943.24,10174.56,101.7456,101.9356,108.8603,19.0991,1
2023-03-28,8231.31,1941.81,10173.12,101.7312,101.9553,108.9704,19.0876,1
2023-03-29,8231.31,1976.6,10207.92,102.0792,102.157,110.1,19.3634,1
2023-03-30,8231.31,1969.42,10200.73,102.0073,102.3399,111.1178,19.3066,1
2023-03-31,8231.31,1963.38,10194.69,101.9469,102.4475,111.7231,19.2588,1
2023-04-03,8231.31,1948.13,10179.45,101.7945,102.4241,111.5904,19.1379,1
2023-04-04,8231.31,1951.01,10182.32,101.8232,102.4171,111.5505,19.1608,1
2023-04-05,8231.31,1936.92,10168.23,101.6823,102.4817,111.9177,19.0487,1
2023-04-06,8231.31,1961.65,10192.96,101.9296,102.665,112.9685,19.2451,1
2023-04-11,7219.34,2973.82,10193.16,101.9316,102.7338,113.3619,29.1747,2
