DATE,ESPECES,TITRES,TOTAL,BASE100,REFERENCE100,LIGNES
2022-09-02,9027.43,1000.17,10027.6,100.276,87.4536,1
2022-09-05,9027.43,1023.47,10050.9,100.509,86.1587,1
2022-09-06,9027.43,1023.47,10050.9,100.509,86.592,1
2022-09-07,9027.43,1010.15,10037.58,100.3758,86.742,1
2022-09-08,9027.43,987.69,10015.12,100.1512,87.0387,1
2022-09-09,9027.43,969.38,9996.81,99.9681,88.2596,1
2022-09-12,9027.43,990.18,10017.61,100.1761,90.0636,1
2022-09-13,9027.43,993.93,10021.36,100.2136,88.869,1
2022-09-14,9027.43,973.96,10001.39,100.0139,88.1759,1
2022-09-15,9027.43,960.64,9988.08,99.8808,87.5563,1
2022-09-16,9027.43,946.08,9973.51,99.7351,86.2199,1
2022-09-19,9027.43,954.82,9982.25,99.8225,86.1188,1
2022-09-20,9027.43,941.51,9968.94,99.6894,84.7303,1
2022-09-21,9027.43,978.95,10006.38,100.0638,85.4475,1
2022-09-22,9027.43,965.22,9992.65,99.9265,83.9351,1
2022-09-23,9027.43,912.38,9939.81,99.3981,81.8013,1
2022-09-26,9027.43,933.6,9961.03,99.6103,81.5102,1
2022-09-27,9027.43,921.54,9948.97,99.4897,81.3461,1
2022-09-28,9027.43,919.46,9946.89,99.4689,81.2733,1
2022-09-29,9027.43,944.84,9972.27,99.7227,79.5073,1
2022-09-30,9027.43,940.26,9967.69,99.6769,80.8524,1
2022-10-03,9027.43,949.41,9976.84,99.7684,81.4868,1
2022-10-04,9027.43,951.91,9979.34,99.7934,84.5826,1
2022-10-05,9027.43,952.74,9980.17,99.8017,83.6119,1
2022-10-06,9027.43,943.17,9970.6,99.706,82.9406,1
2022-10-07,9027.43,934.85,9962.28,99.6228,82.043,1
2022-10-10,9027.43,945.25,9972.68,99.7268,82.0341,1
2022-10-11,9027.43,939.01,9966.44,99.6644,81.7924,1
2022-10-12,9027.43,921.54,9948.97,99.4897,81.3074,1
2022-10-13,9027.43,942.34,9969.77,99.6977,82.4433,1
2022-10-14,9027.43,921.95,9949.38,99.4938,82.9646,1
2022-10-17,9027.43,949.0,9976.43,99.7643,84.6769,1
2022-10-18,9027.43,954.4,9981.84,99.8184,85.2956,1
2022-10-19,9027.43,965.22,9992.65,99.9265,85.0944,1
2022-10-20,9027.43,982.28,10009.71,100.0971,85.7832,1
2022-10-21,9027.43,981.45,10008.88,100.0888,85.2485,1
2022-10-24,9027.43,991.85,10019.28,100.1928,86.5922,1
2022-10-25,9027.43,1011.82,10039.25,100.3925,87.9906,1
2022-10-26,9027.43,1050.51,10077.94,100.7794,88.4525,1
2022-10-27,9027.43,1055.09,10082.52,100.8252,88.0284,1
2022-10-28,9027.43,1073.39,10100.82,101.0082,88.3781,1
2022-10-31,9027.43,1070.48,10097.91,100.9791,88.4157,1
2022-11-01,10099.59,0,10099.59,100.9959,89.0497,0
2022-11-02,10099.59,0,10099.59,100.9959,88.5545,0
2022-11-03,10099.59,0,10099.59,100.9959,87.8998,0
2022-11-04,10099.59,0,10099.59,100.9959,89.7861,0
2022-11-07,10099.59,0,10099.59,100.9959,90.0744,0
2022-11-08,10099.59,0,10099.59,100.9959,90.5929,0
2022-11-09,10099.59,0,10099.59,100.9959,90.3429,0
2022-11-10,10099.59,0,10099.59,100.9959,91.7414,0
2022-11-11,10099.59,0,10099.59,100.9959,92.1238,0
2022-11-14,10099.59,0,10099.59,100.9959,92.4894,0
2022-11-15,10099.59,0,10099.59,100.9959,93.0377,0
2022-11-16,10099.59,0,10099.59,100.9959,92.33,0
2022-11-17,10099.59,0,10099.59,100.9959,91.739,0
2022-11-18,10099.59,0,10099.59,100.9959,92.6374,0
2022-11-21,10099.59,0,10099.59,100.9959,92.7497,0
2022-11-22,10099.59,0,10099.59,100.9959,93.0432,0
2022-11-23,10099.59,0,10099.59,100.9959,93.3322,0
2022-11-24,10099.59,0,10099.59,100.9959,93.911,0
2022-11-25,10099.59,0,10099.59,100.9959,93.9703,0
2022-11-28,10099.59,0,10099.59,100.9959,93.2807,0
2022-11-29,10099.59,0,10099.59,100.9959,93.1284,0
2022-11-30,10099.59,0,10099.59,100.9959,93.6096,0
2022-12-01,10099.59,0,10099.59,100.9959,94.2373,0
2022-12-02,10099.59,0,10099.59,100.9959,94.1964,0
2022-12-05,10099.59,0,10099.59,100.9959,93.5338,0
2022-12-06,10099.59,0,10099.59,100.9959,93.3976,0
2022-12-07,10099.59,0,10099.59,100.9959,92.7635,0
2022-12-08,10099.59,0,10099.59,100.9959,92.4696,0
2022-12-09,10099.59,0,10099.59,100.9959,92.9904,0
2022-12-12,10099.59,0,10099.59,100.9959,92.5708,0
2022-12-13,10099.59,0,10099.59,100.9959,93.5697,0
2022-12-14,10099.59,0,10099.59,100.9959,93.2271,0
2022-12-15,10099.59,0,10099.59,100.9959,90.6306,0
2022-12-16,10099.59,0,10099.59,100.9959,89.6402,0
2022-12-19,10099.59,0,10099.59,100.9959,89.9263,0
2022-12-20,10099.59,0,10099.59,100.9959,89.4732,0
2022-12-21,10099.59,0,10099.59,100.9959,91.1992,0
2022-12-22,10099.59,0,10099.59,100.9959,90.3214,0
2022-12-23,10099.59,0,10099.59,100.9959,90.3674,0
2022-12-27,10099.59,0,10099.59,100.9959,90.7314,0
2022-12-28,10099.59,0,10099.59,100.9959,90.1144,0
2022-12-29,10099.59,0,10099.59,100.9959,91.0273,0
2022-12-30,10099.59,0,10099.59,100.9959,89.8219,0
