DATE,RANG,TICKER,TAUX_120,ECART_S,TAUX_20,CANDIDAT
2020-12-31,1,MT.AS,0.611944,1.278567,0.679674,non
2020-12-31,2,RNO.PA,0.427636,0.675074,0.102664,non
2020-12-31,3,PUB.PA,0.420393,0.264405,0.278698,non
2020-12-31,4,AIR.PA,0.32623,0.105424,-0.285893,non
2020-12-31,5,MC.PA,0.269059,0.555615,0.115932,non
2020-12-31,6,SAF.PA,0.252177,-0.122235,-0.239583,non
2020-12-31,7,STMPA.PA,0.237833,-0.831721,-0.526179,non
2020-12-31,8,GLE.PA,0.217505,0.514815,-0.286949,non
2020-12-31,9,RMS.PA,0.193589,0.535523,0.32342,non
2020-12-31,10,BNP.PA,0.181018,0.484186,-0.210922,non
2021-01-04,1,MT.AS,0.623272,1.802158,0.669789,non
2021-01-04,2,RNO.PA,0.43585,0.603931,0.037621,non
2021-01-04,3,PUB.PA,0.424147,0.439746,0.233178,non
2021-01-04,4,AIR.PA,0.329696,0.070849,-0.265835,non
2021-01-04,5,MC.PA,0.273957,0.513054,0.138689,non
2021-01-04,6,SAF.PA,0.254279,-0.136875,-0.209038,non
2021-01-04,7,STMPA.PA,0.240191,0.045851,-0.327774,non
2021-01-04,8,GLE.PA,0.229508,0.280003,-0.25561,non
2021-01-04,9,RMS.PA,0.197372,0.624462,0.355917,non
2021-01-04,10,BNP.PA,0.188755,0.407629,-0.202533,non
2021-01-05,1,MT.AS,0.633394,1.681109,0.684941,non
2021-01-05,2,RNO.PA,0.444722,0.76268,0.045655,non
2021-01-05,3,PUB.PA,0.426434,0.246422,0.193446,non
2021-01-05,4,AIR.PA,0.332243,0.017925,-0.216937,non
2021-01-05,5,MC.PA,0.278348,0.116542,0.122307,non
2021-01-05,6,SAF.PA,0.255931,-0.144719,-0.159955,non
2021-01-05,7,STMPA.PA,0.243745,0.154259,-0.08701,non
2021-01-05,8,GLE.PA,0.24098,0.283495,-0.180328,non
2021-01-05,9,RMS.PA,0.200502,-0.098311,0.33168,non
2021-01-05,10,BNP.PA,0.195613,0.33466,-0.159532,non
2021-01-06,1,MT.AS,0.64431,1.929,0.71755,non
2021-01-06,2,RNO.PA,0.453982,0.705428,0.050902,non
2021-01-06,3,PUB.PA,0.429061,0.656119,0.181768,non
2021-01-06,4,AIR.PA,0.334616,0.016654,-0.169507,non
2021-01-06,5,MC.PA,0.282474,-0.189487,0.095326,non
2021-01-06,6,SAF.PA,0.257415,-0.187441,-0.130238,non
2021-01-06,7,GLE.PA,0.255515,0.875364,-0.041034,non
2021-01-06,8,STMPA.PA,0.248158,0.107439,0.18576,non
2021-01-06,9,BNP.PA,0.204918,0.88927,-0.073181,non
2021-01-06,10,RMS.PA,0.203887,-0.313699,0.306663,non
2021-01-07,1,MT.AS,0.655687,2.167,0.746108,non
2021-01-07,2,RNO.PA,0.465329,1.061994,0.090479,non
2021-01-07,3,PUB.PA,0.432143,0.757551,0.16812,non
2021-01-07,4,AIR.PA,0.337863,-0.101477,-0.130467,non
2021-01-07,5,MC.PA,0.287317,0.388074,0.104957,non
2021-01-07,6,GLE.PA,0.270317,0.910763,0.087007,non
2021-01-07,7,SAF.PA,0.258709,-0.269569,-0.102202,non
2021-01-07,8,STMPA.PA,0.252397,0.245455,0.464034,non
2021-01-07,9,BNP.PA,0.215757,1.081015,0.035656,non
2021-01-07,10,RMS.PA,0.207498,-0.106405,0.283889,non
2021-01-08,1,MT.AS,0.664134,1.623217,0.722216,non
2021-01-08,2,RNO.PA,0.473162,0.53711,0.116116,non
2021-01-08,3,PUB.PA,0.435226,1.032961,0.208519,non
2021-01-08,4,AIR.PA,0.340582,-0.085192,-0.094939,non
2021-01-08,5,MC.PA,0.292257,0.814667,0.147647,non
2021-01-08,6,GLE.PA,0.282661,0.626058,0.192927,non
2021-01-08,7,SAF.PA,0.259148,-0.240463,-0.086197,non
2021-01-08,8,STMPA.PA,0.257693,0.558941,0.566262,non
2021-01-08,9,BNP.PA,0.224469,0.743204,0.113193,non
2021-01-08,10,RMS.PA,0.211077,0.345663,0.273711,non
2021-01-11,1,MT.AS,0.672408,1.367101,0.672608,non
2021-01-11,2,RNO.PA,0.483001,0.349315,0.11953,non
2021-01-11,3,PUB.PA,0.43998,0.640247,0.208867,non
2021-01-11,4,AIR.PA,0.341829,-0.16645,-0.056273,non
2021-01-11,5,MC.PA,0.296679,0.536729,0.183282,non
2021-01-11,6,GLE.PA,0.293502,0.416473,0.224708,non
2021-01-11,7,STMPA.PA,0.263185,0.722805,0.643386,non
2021-01-11,8,SAF.PA,0.258402,-0.247582,-0.084443,non
2021-01-11,9,BNP.PA,0.232419,0.599612,0.138922,non
2021-01-11,10,RMS.PA,0.214731,0.24857,0.25093,non
2021-01-12,1,MT.AS,0.67978,1.382663,0.595864,non
2021-01-12,2,RNO.PA,0.492705,0.459708,0.092596,non
2021-01-12,3,PUB.PA,0.445761,0.653383,0.221463,non
2021-01-12,4,AIR.PA,0.342137,-0.17899,-0.034752,non
2021-01-12,5,GLE.PA,0.30343,0.413257,0.221912,non
2021-01-12,6,MC.PA,0.299847,0.048823,0.19208,non
2021-01-12,7,STMPA.PA,0.267686,0.791518,0.692268,non
2021-01-12,8,SAF.PA,0.257219,-0.288201,-0.059106,non
2021-01-12,9,BNP.PA,0.240085,0.632807,0.158543,non
2021-01-12,10,ACA.PA,0.21925,0.785226,0.094552,non
2021-01-13,1,MT.AS,0.685094,0.907534,0.480642,non
2021-01-13,2,RNO.PA,0.500509,0.056894,0.044262,non
2021-01-13,3,PUB.PA,0.450068,0.387086,0.230178,non
2021-01-13,4,AIR.PA,0.340591,-0.31636,-0.025376,non
2021-01-13,5,GLE.PA,0.311492,0.359481,0.240718,non
2021-01-13,6,MC.PA,0.302717,-0.281128,0.213509,non
2021-01-13,7,STMPA.PA,0.272449,0.73428,0.715479,non
2021-01-13,8,SAF.PA,0.254499,-0.483536,-0.062828,non
2021-01-13,9,BNP.PA,0.246279,0.489868,0.197631,non
2021-01-13,10,ACA.PA,0.227415,0.668865,0.123109,non
2021-01-14,1,MT.AS,0.690327,1.044345,0.4745,non
2021-01-14,2,RNO.PA,0.506821,-0.131647,0.026559,non
2021-01-14,3,PUB.PA,0.454648,0.592199,0.294459,non
2021-01-14,4,AIR.PA,0.342028,0.17719,0.042565,non
2021-01-14,5,GLE.PA,0.32003,0.365814,0.292808,non
2021-01-14,6,MC.PA,0.303383,-0.613872,0.216339,non
2021-01-14,7,STMPA.PA,0.274365,0.418309,0.764961,non
2021-01-14,8,SAF.PA,0.253979,-0.253904,-0.043176,non
2021-01-14,9,BNP.PA,0.252229,0.460809,0.276233,non
2021-01-14,10,ACA.PA,0.234682,0.424052,0.153599,non
2021-01-15,1,MT.AS,0.693305,0.489938,0.436748,non
2021-01-15,2,RNO.PA,0.509629,-0.61206,-0.044484,non
2021-01-15,3,PUB.PA,0.459447,0.771618,0.352249,non
2021-01-15,4,AIR.PA,0.341859,0.046983,0.084652,non
2021-01-15,5,GLE.PA,0.326048,0.040631,0.300131,non
2021-01-15,6,MC.PA,0.302821,-1.5146,0.172709,non
2021-01-15,7,STMPA.PA,0.275179,0.051485,0.76845,non
2021-01-15,8,BNP.PA,0.25684,0.221585,0.294521,non
2021-01-15,9,SAF.PA,0.252599,-0.495377,-0.057437,non
2021-01-15,10,ACA.PA,0.24022,0.124533,0.124753,non
2021-01-18,1,MT.AS,0.695313,0.765283,0.457139,non
2021-01-18,2,RNO.PA,0.50921,-0.477796,-0.08705,non
2021-01-18,3,PUB.PA,0.463863,1.012085,0.445194,non
2021-01-18,4,AIR.PA,0.341414,-0.164548,0.096427,non
2021-01-18,5,GLE.PA,0.329877,0.03496,0.308093,non
2021-01-18,6,MC.PA,0.301255,-1.217043,0.141698,oui
2021-01-18,7,STMPA.PA,0.274572,0.093042,0.749097,non
2021-01-18,8,BNP.PA,0.260002,0.276282,0.319068,non
2021-01-18,9,SAF.PA,0.252167,-0.620006,-0.093671,non
2021-01-18,10,ACA.PA,0.24406,0.193476,0.116111,non
2021-01-19,1,MT.AS,0.694826,-0.142118,0.361693,non
2021-01-19,2,RNO.PA,0.505035,-0.646011,-0.158012,non
2021-01-19,3,PUB.PA,0.464351,-0.002119,0.44444,non
2021-01-19,4,AIR.PA,0.340001,-0.180063,0.084433,non
2021-01-19,5,GLE.PA,0.331803,-0.268812,0.264634,non
2021-01-19,6,MC.PA,0.298029,-1.732385,0.076956,oui
2021-01-19,7,STMPA.PA,0.273542,-0.177935,0.717556,non
2021-01-19,8,BNP.PA,0.261936,0.047595,0.301373,non
2021-01-19,9,SAF.PA,0.249408,-0.670943,-0.15456,non
2021-01-19,10,ACA.PA,0.246113,-0.078477,0.050055,non
2021-01-20,1,MT.AS,0.694847,-0.206774,0.255278,non
2021-01-20,2,RNO.PA,0.50294,-0.481481,-0.240992,non
2021-01-20,3,PUB.PA,0.466486,0.14024,0.422739,non
2021-01-20,4,AIR.PA,0.339884,-0.0719,0.043222,non
2021-01-20,5,GLE.PA,0.333536,-0.24162,0.148623,non
2021-01-20,6,MC.PA,0.296636,-0.804323,0.032397,non
2021-01-20,7,STMPA.PA,0.274461,0.276379,0.661723,non
2021-01-20,8,BNP.PA,0.265559,0.086765,0.225141,non
2021-01-20,9,ACA.PA,0.249922,0.04506,-0.044021,non
2021-01-20,10,SAF.PA,0.247197,-0.511429,-0.20966,non
2021-01-21,1,MT.AS,0.694103,-0.475481,0.155814,non
2021-01-21,2,RNO.PA,0.50344,-0.39157,-0.275908,non
2021-01-21,3,PUB.PA,0.469105,-0.022057,0.397543,non
2021-01-21,4,AIR.PA,0.339124,-0.497034,-0.031033,non
2021-01-21,5,GLE.PA,0.336658,-0.402757,0.047448,non
2021-01-21,6,MC.PA,0.294963,-0.86118,-0.010945,non
2021-01-21,7,STMPA.PA,0.275189,0.135416,0.634479,non
2021-01-21,8,BNP.PA,0.269763,0.016869,0.165187,non
2021-01-21,9,ACA.PA,0.253749,-0.145144,-0.131614,non
2021-01-21,10,SAF.PA,0.24484,-0.816671,-0.282502,non
2021-01-22,1,MT.AS,0.693778,-0.89432,0.044411,non
2021-01-22,2,RNO.PA,0.503388,-0.695848,-0.303423,non
2021-01-22,3,PUB.PA,0.471564,-0.221719,0.372992,non
2021-01-22,4,AIR.PA,0.339216,-0.59491,-0.046377,non
2021-01-22,5,GLE.PA,0.337822,-0.792381,-0.039498,non
2021-01-22,6,MC.PA,0.293866,-0.69287,-0.035922,non
2021-01-22,7,STMPA.PA,0.274269,-0.481692,0.565332,non
2021-01-22,8,BNP.PA,0.272245,-0.367131,0.107143,non
2021-01-22,9,ACA.PA,0.256827,-0.324126,-0.190287,non
2021-01-22,10,SAF.PA,0.243784,-0.96526,-0.317499,non
2021-01-25,1,MT.AS,0.690951,-1.511579,-0.124829,non
2021-01-25,2,RNO.PA,0.500353,-1.178404,-0.384503,non
2021-01-25,3,PUB.PA,0.471881,-0.965454,0.294882,non
2021-01-25,4,AIR.PA,0.33737,-1.120848,-0.117719,non
2021-01-25,5,GLE.PA,0.33641,-1.267745,-0.178001,non
2021-01-25,6,MC.PA,0.291518,-1.285764,-0.091309,non
2021-01-25,7,STMPA.PA,0.273183,-0.461936,0.472737,non
2021-01-25,8,BNP.PA,0.272569,-0.901063,-0.009771,non
2021-01-25,9,ACA.PA,0.257469,-0.788858,-0.291212,non
2021-01-25,10,SAF.PA,0.241672,-1.40236,-0.402889,non
2021-01-26,1,MT.AS,0.687733,-1.269121,-0.255874,non
2021-01-26,2,RNO.PA,0.498954,-0.87055,-0.428713,non
2021-01-26,3,PUB.PA,0.471836,-0.933873,0.232077,non
2021-01-26,4,AIR.PA,0.336148,-1.078049,-0.172001,non
2021-01-26,5,GLE.PA,0.335852,-1.041727,-0.28141,non
2021-01-26,6,MC.PA,0.289511,-0.972112,-0.107718,non
2021-01-26,7,BNP.PA,0.273159,-0.711898,-0.099767,non
2021-01-26,8,STMPA.PA,0.272098,-0.498407,0.389997,non
2021-01-26,9,ACA.PA,0.258854,-0.625361,-0.364348,non
2021-01-26,10,SAF.PA,0.239861,-1.208181,-0.431767,non
2021-01-27,1,MT.AS,0.683793,-1.966502,-0.447577,non
2021-01-27,2,RNO.PA,0.499688,-0.85117,-0.449971,non
2021-01-27,3,PUB.PA,0.472181,-1.216304,0.153719,non
2021-01-27,4,AIR.PA,0.335913,-1.214562,-0.211343,non
2021-01-27,5,GLE.PA,0.335306,-1.324003,-0.41931,non
2021-01-27,6,MC.PA,0.286923,-1.096558,-0.102596,non
2021-01-27,7,BNP.PA,0.272524,-1.12853,-0.231903,non
2021-01-27,8,STMPA.PA,0.268999,-1.204175,0.241085,non
2021-01-27,9,ACA.PA,0.259842,-0.904394,-0.460732,non
2021-01-27,10,SAF.PA,0.238488,-1.407551,-0.463782,non
2021-01-28,1,MT.AS,0.683233,-1.284183,-0.54638,non
2021-01-28,2,RNO.PA,0.50331,-0.535798,-0.427917,non
2021-01-28,3,PUB.PA,0.474855,-0.874306,0.092783,non
2021-01-28,4,AIR.PA,0.338322,-1.147442,-0.255575,non
2021-01-28,5,GLE.PA,0.336758,-1.214513,-0.53632,non
2021-01-28,6,MC.PA,0.286152,-0.548414,-0.064782,non
2021-01-28,7,BNP.PA,0.274431,-0.966627,-0.343936,non
2021-01-28,8,STMPA.PA,0.268803,-0.329227,0.161565,non
2021-01-28,9,ACA.PA,0.263465,-0.785334,-0.536352,non
2021-01-28,10,SAF.PA,0.239579,-1.383947,-0.492983,non
2021-01-29,1,MT.AS,0.680892,-1.724267,-0.695862,non
2021-01-29,2,RNO.PA,0.5068,-0.648341,-0.418219,non
2021-01-29,3,PUB.PA,0.476749,-0.852335,0.019229,non
2021-01-29,4,AIR.PA,0.338964,-1.423132,-0.347258,non
2021-01-29,5,GLE.PA,0.337574,-1.447544,-0.668415,non
2021-01-29,6,MC.PA,0.284393,-1.649756,-0.087606,non
2021-01-29,7,BNP.PA,0.275205,-1.380643,-0.503773,non
2021-01-29,8,STMPA.PA,0.26944,-0.221279,0.069565,non
2021-01-29,9,ACA.PA,0.266496,-1.019605,-0.634964,non
2021-01-29,10,SAF.PA,0.238632,-1.59688,-0.575968,non
2021-02-01,1,MT.AS,0.677803,-1.473841,-0.745785,non
2021-02-01,2,RNO.PA,0.508627,-0.767807,-0.4147,non
2021-02-01,3,PUB.PA,0.478737,-0.468141,-0.004899,non
2021-02-01,4,AIR.PA,0.33856,-1.445262,-0.428003,non
2021-02-01,5,GLE.PA,0.338372,-1.369944,-0.804113,non
2021-02-01,6,MC.PA,0.283285,-1.156726,-0.076497,non
2021-02-01,7,BNP.PA,0.275387,-1.279392,-0.643281,non
2021-02-01,8,STMPA.PA,0.270518,0.168368,0.062855,non
2021-02-01,9,ACA.PA,0.269195,-0.899633,-0.716065,non
2021-02-01,10,SAF.PA,0.237354,-1.697001,-0.65617,non
2021-02-02,1,MT.AS,0.673318,-1.673998,-0.796955,non
2021-02-02,2,RNO.PA,0.511183,-0.517456,-0.333541,non
2021-02-02,3,PUB.PA,0.479944,-0.570952,-0.046644,non
2021-02-02,4,GLE.PA,0.340137,-1.037204,-0.872677,non
2021-02-02,5,AIR.PA,0.34008,-0.756851,-0.40899,non
2021-02-02,6,MC.PA,0.282978,-0.246921,-0.033948,non
2021-02-02,7,BNP.PA,0.276577,-0.902507,-0.728962,non
2021-02-02,8,ACA.PA,0.272484,-0.626775,-0.741167,non
2021-02-02,9,STMPA.PA,0.270513,0.125758,0.060966,non
2021-02-02,10,SAF.PA,0.236976,-1.206418,-0.65178,non
2021-02-03,1,MT.AS,0.668293,-1.848087,-0.808629,non
2021-02-03,2,RNO.PA,0.515394,-0.022563,-0.176729,non
2021-02-03,3,PUB.PA,0.481405,-0.158561,-0.020455,non
2021-02-03,4,GLE.PA,0.341902,-0.988549,-0.819884,non
2021-02-03,5,AIR.PA,0.341663,-0.632114,-0.36192,non
2021-02-03,6,MC.PA,0.282589,-0.341152,-0.010269,non
2021-02-03,7,BNP.PA,0.277553,-0.843323,-0.716095,non
2021-02-03,8,ACA.PA,0.275543,-0.577137,-0.684828,non
2021-02-03,9,STMPA.PA,0.270569,-0.098692,0.042819,non
2021-02-03,10,SAF.PA,0.236763,-1.111669,-0.624064,non
2021-02-04,1,MT.AS,0.663469,-1.640648,-0.738407,non
2021-02-04,2,RNO.PA,0.51967,0.121876,0.069851,non
2021-02-04,3,PUB.PA,0.482908,0.20169,0.044465,non
2021-02-04,4,GLE.PA,0.343829,-0.755152,-0.698479,non
2021-02-04,5,AIR.PA,0.343426,-0.237803,-0.270374,non
2021-02-04,6,MC.PA,0.281877,-0.374174,0.048675,non
2021-02-04,7,BNP.PA,0.278552,-0.704089,-0.634887,non
2021-02-04,8,ACA.PA,0.278247,-0.519685,-0.591736,non
2021-02-04,9,STMPA.PA,0.269656,-0.241661,0.027408,non
2021-02-04,10,SAF.PA,0.237185,-0.720829,-0.539906,non
2021-02-05,1,MT.AS,0.659284,-1.429249,-0.663771,non
2021-02-05,2,RNO.PA,0.526684,0.701578,0.326761,non
2021-02-05,3,PUB.PA,0.485023,0.523941,0.159789,non
2021-02-05,4,GLE.PA,0.347466,-0.462041,-0.551841,non
2021-02-05,5,AIR.PA,0.345705,-0.241448,-0.171425,non
2021-02-05,6,ACA.PA,0.282269,-0.359572,-0.47202,non
2021-02-05,7,BNP.PA,0.281635,-0.430352,-0.538968,non
2021-02-05,8,MC.PA,0.281374,-0.240006,0.145683,non
2021-02-05,9,STMPA.PA,0.268699,-0.22059,0.039485,non
2021-02-05,10,SAF.PA,0.237364,-0.805389,-0.453039,non
2021-02-08,1,MT.AS,0.654571,-1.077437,-0.550104,non
2021-02-08,2,RNO.PA,0.531476,0.638566,0.551623,non
2021-02-08,3,PUB.PA,0.487179,0.548028,0.24909,non
2021-02-08,4,GLE.PA,0.350129,-0.428889,-0.411732,non
2021-02-08,5,AIR.PA,0.347376,-0.225626,-0.07687,non
2021-02-08,6,ACA.PA,0.28537,-0.303275,-0.353971,non
2021-02-08,7,BNP.PA,0.284107,-0.320634,-0.430082,non
2021-02-08,8,MC.PA,0.280216,-0.349066,0.230375,non
2021-02-08,9,STMPA.PA,0.267629,0.144,0.091766,non
2021-02-08,10,SAF.PA,0.23675,-0.810012,-0.357443,non
2021-02-09,1,MT.AS,0.649036,-1.235609,-0.421886,non
2021-02-09,2,RNO.PA,0.534723,0.330545,0.758838,non
2021-02-09,3,PUB.PA,0.488306,0.109375,0.314995,non
2021-02-09,4,GLE.PA,0.352105,-0.389235,-0.249275,non
2021-02-09,5,AIR.PA,0.348094,-0.451137,-0.008845,non
2021-02-09,6,ACA.PA,0.287313,-0.432946,-0.221984,non
2021-02-09,7,BNP.PA,0.285542,-0.412884,-0.311581,non
2021-02-09,8,MC.PA,0.279819,0.093022,0.317915,non
2021-02-09,9,STMPA.PA,0.266757,0.290605,0.163639,non
2021-02-09,10,SAF.PA,0.235651,-0.876097,-0.266358,non
2021-02-10,1,MT.AS,0.644812,-1.092676,-0.299644,non
2021-02-10,2,RNO.PA,0.539224,0.074972,0.884191,non
2021-02-10,3,PUB.PA,0.490762,0.341814,0.378363,non
2021-02-10,4,GLE.PA,0.356837,-0.109689,-0.040595,non
2021-02-10,5,AIR.PA,0.349933,-0.597662,0.027285,non
2021-02-10,6,ACA.PA,0.290673,-0.377457,-0.077797,non
2021-02-10,7,BNP.PA,0.289093,-0.111657,-0.1585,non
2021-02-10,8,MC.PA,0.279325,-0.405619,0.366742,non
2021-02-10,9,STMPA.PA,0.265624,-0.410241,0.194765,non
2021-02-10,10,SAF.PA,0.235331,-0.964665,-0.204598,non
2021-02-11,1,MT.AS,0.638643,-1.482732,-0.177085,non
2021-02-11,2,RNO.PA,0.543557,0.03745,0.981717,non
2021-02-11,3,PUB.PA,0.492516,0.258087,0.455769,non
2021-02-11,4,GLE.PA,0.361374,-0.128855,0.180977,non
2021-02-11,5,AIR.PA,0.351063,-0.698093,0.12482,non
2021-02-11,6,ACA.PA,0.296183,0.144565,0.115729,non
2021-02-11,7,BNP.PA,0.293119,-0.002659,0.016657,non
2021-02-11,8,MC.PA,0.27914,-0.364414,0.403029,non
2021-02-11,9,STMPA.PA,0.266191,0.371698,0.261243,non
2021-02-11,10,SAF.PA,0.234132,-1.10518,-0.120893,non
2021-02-12,1,MT.AS,0.633213,-1.594822,-0.095013,non
2021-02-12,2,RNO.PA,0.547299,-0.060914,0.999227,non
2021-02-12,3,PUB.PA,0.494444,0.134905,0.545331,non
2021-02-12,4,GLE.PA,0.365541,-0.311716,0.343904,non
2021-02-12,5,AIR.PA,0.35175,-0.599549,0.229246,non
2021-02-12,6,ACA.PA,0.302497,0.255825,0.286157,non
2021-02-12,7,BNP.PA,0.29836,0.165145,0.189838,non
2021-02-12,8,MC.PA,0.279134,-0.563405,0.382689,non
2021-02-12,9,STMPA.PA,0.268117,0.603848,0.319661,non
2021-02-12,10,SAF.PA,0.232872,-1.158221,-0.065151,non
2021-02-15,1,MT.AS,0.62906,-0.953243,0.101092,non
2021-02-15,2,RNO.PA,0.550527,-0.102407,1.023876,non
2021-02-15,3,PUB.PA,0.497469,0.309955,0.672341,non
2021-02-15,4,GLE.PA,0.371925,0.416082,0.605049,non
2021-02-15,5,AIR.PA,0.353993,-0.447176,0.333069,non
2021-02-15,6,ACA.PA,0.309312,0.444454,0.49255,non
2021-02-15,7,BNP.PA,0.304004,0.412505,0.403725,non
2021-02-15,8,MC.PA,0.279301,-0.263323,0.387792,non
2021-02-15,9,STMPA.PA,0.269521,0.694074,0.3842,non
2021-02-15,10,TTE.PA,0.236577,-0.257982,-0.260517,non
2021-02-16,1,MT.AS,0.626012,-0.827472,0.236915,non
2021-02-16,2,RNO.PA,0.55375,-0.019862,1.026108,non
2021-02-16,3,PUB.PA,0.499568,0.11224,0.711896,non
2021-02-16,4,GLE.PA,0.37932,0.343967,0.810661,non
2021-02-16,5,AIR.PA,0.355727,-0.473829,0.436447,non
2021-02-16,6,ACA.PA,0.317541,0.442362,0.656553,non
2021-02-16,7,BNP.PA,0.310982,0.357897,0.582855,non
2021-02-16,8,MC.PA,0.279148,-0.117394,0.366505,non
2021-02-16,9,STMPA.PA,0.269746,0.338045,0.405849,non
2021-02-16,10,TTE.PA,0.240207,-0.360687,-0.15246,non
2021-02-17,1,MT.AS,0.622509,-1.033076,0.357479,non
2021-02-17,2,RNO.PA,0.555595,-0.248065,1.017248,non
2021-02-17,3,PUB.PA,0.500487,0.01074,0.756785,non
2021-02-17,4,GLE.PA,0.385081,0.365546,1.017196,non
2021-02-17,5,AIR.PA,0.355853,-0.496499,0.556802,non
2021-02-17,6,ACA.PA,0.324174,0.408321,0.83127,non
2021-02-17,7,BNP.PA,0.316387,0.301575,0.761247,non
2021-02-17,8,MC.PA,0.278042,-0.457156,0.369338,non
2021-02-17,9,STMPA.PA,0.268682,-0.217579,0.422189,non
2021-02-17,10,TTE.PA,0.244159,-0.1901,-0.009298,non
2021-02-18,1,MT.AS,0.616982,-1.50961,0.415795,oui
2021-02-18,2,RNO.PA,0.555803,-0.206382,1.020037,non
2021-02-18,3,PUB.PA,0.499852,-0.220973,0.77686,non
2021-02-18,4,GLE.PA,0.389563,0.312397,1.187924,non
2021-02-18,5,AIR.PA,0.354928,-0.880615,0.579029,non
2021-02-18,6,ACA.PA,0.32958,0.164485,0.946253,non
2021-02-18,7,BNP.PA,0.32046,0.066085,0.906004,non
2021-02-18,8,MC.PA,0.277013,-0.575679,0.3613,non
2021-02-18,9,STMPA.PA,0.267164,-0.597773,0.409616,non
2021-02-18,10,TTE.PA,0.24733,-0.389229,0.081089,non
2021-02-19,1,MT.AS,0.613937,-0.970715,0.495901,non
2021-02-19,2,RNO.PA,0.553342,-0.891362,0.904293,non
2021-02-19,3,PUB.PA,0.499277,-0.109193,0.788189,non
2021-02-19,4,GLE.PA,0.394633,0.75046,1.341072,non
2021-02-19,5,AIR.PA,0.355445,-0.847661,0.595958,non
2021-02-19,6,ACA.PA,0.33561,0.444154,1.062783,non
2021-02-19,7,BNP.PA,0.325313,0.377194,1.033033,non
2021-02-19,8,MC.PA,0.277427,-0.209674,0.3786,non
2021-02-19,9,STMPA.PA,0.267091,-0.187876,0.384289,non
2021-02-19,10,TTE.PA,0.251274,-0.293441,0.174625,non
2021-02-22,1,MT.AS,0.609348,-1.075174,0.50574,non
2021-02-22,2,RNO.PA,0.550284,-1.338201,0.670615,non
2021-02-22,3,PUB.PA,0.500808,0.20913,0.757815,non
2021-02-22,4,GLE.PA,0.400296,0.908729,1.419352,non
2021-02-22,5,AIR.PA,0.357378,-0.338439,0.59975,non
2021-02-22,6,ACA.PA,0.341945,0.527511,1.107683,non
2021-02-22,7,BNP.PA,0.331177,0.597576,1.1024,non
2021-02-22,8,MC.PA,0.277837,-0.229943,0.360923,non
2021-02-22,9,STMPA.PA,0.263163,-0.76638,0.321618,non
2021-02-22,10,TTE.PA,0.255619,-0.142537,0.246644,non
2021-02-23,1,MT.AS,0.604305,-1.389749,0.506584,oui
2021-02-23,2,RNO.PA,0.54832,-1.436866,0.462372,oui
2021-02-23,3,PUB.PA,0.502623,0.362408,0.729332,non
2021-02-23,4,GLE.PA,0.407661,0.795924,1.489359,non
2021-02-23,5,AIR.PA,0.359626,0.04347,0.641239,non
2021-02-23,6,ACA.PA,0.348754,0.336091,1.13836,non
2021-02-23,7,BNP.PA,0.338139,0.561756,1.175808,non
2021-02-23,8,MC.PA,0.277233,-0.501243,0.34079,non
2021-02-23,9,TTE.PA,0.260518,0.133726,0.370659,non
2021-02-23,10,STMPA.PA,0.257015,-1.411933,0.215861,non
2021-02-24,1,MT.AS,0.599908,-1.038129,0.470716,oui
2021-02-24,2,RNO.PA,0.547472,-1.390595,0.262606,oui
2021-02-24,3,PUB.PA,0.50439,0.226659,0.664134,non
2021-02-24,4,GLE.PA,0.414885,0.890092,1.503541,non
2021-02-24,5,AIR.PA,0.36559,0.49157,0.700622,non
2021-02-24,6,ACA.PA,0.356939,0.624846,1.145258,non
2021-02-24,7,BNP.PA,0.345745,0.69877,1.191696,non
2021-02-24,8,MC.PA,0.276439,-0.941403,0.289412,non
2021-02-24,9,TTE.PA,0.266834,0.332777,0.503195,non
2021-02-24,10,STMPA.PA,0.251121,-1.523549,0.055737,oui
2021-02-25,1,MT.AS,0.595528,-0.813372,0.518549,non
2021-02-25,2,RNO.PA,0.546812,-1.298697,0.116789,oui
2021-02-25,3,PUB.PA,0.505084,-0.088947,0.599939,non
2021-02-25,4,GLE.PA,0.421572,1.178849,1.536476,non
2021-02-25,5,AIR.PA,0.367849,-0.096721,0.685954,non
2021-02-25,6,ACA.PA,0.364329,0.714602,1.160342,non
2021-02-25,7,BNP.PA,0.352125,0.656587,1.204091,non
2021-02-25,8,MC.PA,0.274905,-1.08851,0.257811,non
2021-02-25,9,TTE.PA,0.271978,0.459423,0.639583,non
2021-02-25,10,STMPA.PA,0.24347,-1.703697,-0.060338,non
2021-02-26,1,MT.AS,0.589941,-1.508636,0.454405,non
2021-02-26,2,RNO.PA,0.545791,-1.426726,-0.051098,non
2021-02-26,3,PUB.PA,0.505786,-0.353303,0.519546,non
2021-02-26,4,GLE.PA,0.427392,0.804806,1.468252,non
2021-02-26,5,ACA.PA,0.371357,0.397739,1.091453,non
2021-02-26,6,AIR.PA,0.367682,-0.560287,0.570448,non
2021-02-26,7,BNP.PA,0.357645,0.247793,1.105124,non
2021-02-26,8,TTE.PA,0.27615,-0.054319,0.676997,non
2021-02-26,9,MC.PA,0.272662,-1.454627,0.150337,oui
2021-02-26,10,VIE.PA,0.248106,-0.47164,0.057397,non
2021-03-01,1,MT.AS,0.585199,-1.027913,0.458544,oui
